product_id,title,brand,description,category_main,category_sub,price_mrp,price_selling,discount_percentage,discount_amount,quantity,unit,unit_price,stock_count,is_available,status,image_url,product_url,created_at,updated_at
P4142,,Fresho,,Grocery & Food,Fresh Vegetables,180.0,171.0,,1 unit,,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,9.0
P8895,,Fresho,,Grocery & Food,Fresh Vegetables,525.0,444.0,,20 Tablets,,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,81.0
P2877,,Fresho,,Grocery & Food,Fresh Vegetables,550.0,432.0,,10 units,,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,118.0
P3737,,Fresho,,Grocery & Food,Fresh Vegetables,150.0,146.0,,10 units,,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,4.0
P0325,,Fresho,,Grocery & Food,Fresh Vegetables,157.0,151.0,,3 units,,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,6.0
P4524,,Fresho,,Grocery & Food,Fresh Vegetables,150.0,146.0,,10 units,,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,4.0
P7407,,Fresho,,Grocery & Food,Fresh Vegetables,180.0,171.0,,1 unit,,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,9.0
P8123,,Fresho,,Grocery & Food,Fresh Fruits,165.0,161.0,,10 units,,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,4.0
P7449,,Fresho,,Grocery & Food,Fresh Vegetables,0.0,269.0,,10 units,,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,-269.0
P0608,,Fresho,,Grocery & Food,Fresh Fruits,150.0,90.0,,12 units,,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,60.0
P6920,,Fresho,,Grocery & Food,Fresh Fruits,396.0,368.0,,10 units,,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,28.0
P5069,,Fresho,,Grocery & Food,Fresh Vegetables,157.0,151.0,,3 units,,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,6.0
P0714,,Fresho,,Grocery & Food,Fresh Fruits,360.0,295.0,,1 unit,,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,65.0
P1425,,Fresho,,Grocery & Food,Fresh Fruits,484.0,399.0,,10 units,,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,85.0
P9960,,Fresho,,Grocery & Food,Fresh Fruits,165.0,129.0,,1 unit,,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,36.0
P8607,,Fresho,,Grocery & Food,Fresh Fruits,70.0,67.0,,3 units,,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,3.0
P6010,,Fresho,,Grocery & Food,Fresh Fruits,120.0,114.0,,10 units,,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,6.0
P9378,,Fresho,,Grocery & Food,Fresh Fruits,799.0,640.0,,1 unit,,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,159.0
P1125,,Fresho,,Grocery & Food,Fresh Fruits,300.0,175.0,,10 units,,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,125.0
P2619,,Fresho,,Grocery & Food,Fresh Vegetables,484.0,399.0,,10 units,,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,85.0
P4468,,Fresho,,Grocery & Food,Fresh Vegetables,80.0,76.0,,3 units,,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,4.0
P1029,,Himalaya,,Health & Beauty,Bath & Body,180.0,171.0,,10 units + 10 units,,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,9.0
P5306,,Himalaya,,Health & Beauty,Bath & Body,270.0,181.0,,10 units,,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,89.0
P7079,,Fresho,,Grocery & Food,Fresh Vegetables,80.0,76.0,,3 units,,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,4.0
P3343,,Himalaya,,Health & Beauty,Bath & Body,300.0,227.0,,1 unit,,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,73.0
P2492,,Himalaya,,Health & Beauty,Bath & Body,340.0,221.0,,20 units,,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,119.0
P1341,,Fresho,,Grocery & Food,Fresh Fruits,1018.0,733.0,,10 units + 200 ml,,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,285.0
P8415,,Himalaya,,Health & Beauty,Bath & Body,150.0,120.0,,10 units,,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,30.0
P8168,,Fresho,,Grocery & Food,Fresh Vegetables,199.0,125.0,,10 units,,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,74.0
P0449,,Fresho,,Grocery & Food,Fresh Fruits,600.0,504.0,,1 unit,,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,96.0
P3348,,Fresho,,Grocery & Food,Fresh Vegetables,9999.0,6299.0,,1 unit,,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,3700.0
P9264,,Fresho,,Grocery & Food,Fresh Vegetables,8799.0,4799.0,,1 unit,,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,4000.0
P3687,,Fresho,,Grocery & Food,Fresh Vegetables,5799.0,4299.0,,1 unit,,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,1500.0
P8548,,Fresho,,Grocery & Food,Fresh Vegetables,5499.0,4299.0,,1 unit,,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,1200.0
P4446,,Fresho,,Grocery & Food,Fresh Vegetables,3999.0,3599.0,,1 unit,,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,400.0
P3792,,Fresho,,Grocery & Food,Fresh Vegetables,4599.0,4399.0,,1 unit,,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,200.0
P5298,,Fresho,,Grocery & Food,Fresh Vegetables,11399.0,7899.0,,1 unit,,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,3500.0
P0158,,Fresho,,Grocery & Food,Fresh Vegetables,387.0,337.0,,3 units + 3 units + 3 units,,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,50.0
P5809,,Fresho,,Grocery & Food,Fresh Vegetables,1600.0,1360.0,,1 unit,,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,240.0
P5139,,Fresho,,Grocery & Food,Fresh Vegetables,2500.0,2025.0,,1 unit,,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,475.0
P6976,,Fresho,,Grocery & Food,Fresh Fruits,1349.0,1059.0,,1 unit,,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,290.0
P5297,,Fresho,,Grocery & Food,Fresh Fruits,446.0,388.0,,3 units + 3 units + 3 units,,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,58.0
P9315,,Fresho,,Grocery & Food,Fresh Vegetables,599.0,420.0,,1 pack,,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,179.0
P5210,,Fresho,,Grocery & Food,Fresh Fruits,1075.0,774.0,,10 units + 50 ml,,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,301.0
P6648,,Fresho,,Grocery & Food,Fresh Fruits,675.0,486.0,,10 units + 50 ml,,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,189.0
P7159,,Dettol,,Home & Personal Care,Handwash,0.0,269.0,,10 units,,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,-269.0
P7835,,Dettol,,Home & Personal Care,Handwash,240.0,180.0,,10 units,,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,60.0
P5129,,Whiskas,,Pet Supplies,Cat Food,200.0,150.0,,10 units,,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,50.0
P8193,,Fresho,,Grocery & Food,Fresh Vegetables,230.0,196.0,,3 units + 3 units + 3 units,,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,34.0
P8926,,Fresho,,Grocery & Food,Fresh Vegetables,1009.0,726.0,,10 units + 50 ml,,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,283.0
P4278,,Fresho,,Grocery & Food,Fresh Vegetables,240.0,180.0,,10 units,,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,60.0
P6471,,Fresho,,Grocery & Food,Fresh Vegetables,240.0,180.0,,10 units,,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,60.0
P0071,,Fresho,,Grocery & Food,Fresh Vegetables,340.0,255.0,,20 units,,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,85.0
P8957,,Fresho,,Grocery & Food,Fresh Vegetables,399.0,300.0,,1 unit,,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,99.0
P5472,,Fresho,,Grocery & Food,Fresh Fruits,740.0,508.0,,10 units + 60 ml,,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,232.0
P9134,,Fresho,,Grocery & Food,Fresh Vegetables,578.0,434.0,,10 units + 1 pack (50 pieces),,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,144.0
P3651,,Fresho,,Grocery & Food,Fresh Vegetables,848.0,636.0,,50 ml + 10 units,,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,212.0
P7260,,Fresho,,Grocery & Food,Fresh Vegetables,349.0,280.0,,50 ml,,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,69.0
P5530,,Fresho,,Grocery & Food,Fresh Vegetables,0.0,799.0,,100 ml,,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,-799.0
P1042,,Fresho,,Grocery & Food,Fresh Vegetables,848.0,636.0,,50 ml + 10 units,,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,212.0
P9796,,Fresho,,Grocery & Food,Fresh Fruits,848.0,644.0,,50 ml + 50 ml,,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,204.0
P4956,,Fresho,,Grocery & Food,Fresh Vegetables,578.0,474.0,,50 ml + 1 pack (50 pieces),,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,104.0
P5643,,Fresho,,Grocery & Food,Fresh Vegetables,798.0,606.0,,50 ml + 50 ml,,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,192.0
P5675,,Fresho,,Grocery & Food,Fresh Vegetables,918.0,551.0,,50 ml + 10 units + 1 pack (20 wipes),,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,367.0
P5262,,Fresho,,Grocery & Food,Fresh Vegetables,918.0,551.0,,50 ml + 10 units + 1 pack (20 wipes),,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,367.0
P6305,,Fresho,,Grocery & Food,Fresh Vegetables,968.0,581.0,,50 ml + 10 units + 1 pack (20 wipes),,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,387.0
P5403,,Fresho,,Grocery & Food,Fresh Vegetables,968.0,581.0,,50 ml + 10 units + 1 pack (20 wipes),,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,387.0
P6303,,Fresho,,Grocery & Food,Fresh Vegetables,165.0,129.0,,1 unit,,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,36.0
P9791,,Fresho,,Grocery & Food,Fresh Vegetables,150.0,140.0,,10 units,,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,10.0
P1347,,Fresho,,Grocery & Food,Fresh Vegetables,240.0,192.0,,1 unit,,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,48.0
P4486,,Fresho,,Grocery & Food,Fresh Vegetables,1299.0,1099.0,,1 unit,,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,200.0
P9434,,Fresho,,Grocery & Food,Fresh Vegetables,2999.0,2249.0,,1 unit,,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,750.0
P1150,,Fresho,,Grocery & Food,Fresh Vegetables,250.0,175.0,,10 units,,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,75.0
P6106,,Fresho,,Grocery & Food,Fresh Vegetables,0.0,3999.0,,1 unit,,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,-3999.0
P3126,,Fresho,,Grocery & Food,Fresh Fruits,0.0,4999.0,,1 unit,,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,-4999.0
P1508,,Fresho,,Grocery & Food,Fresh Vegetables,519.0,389.0,,1 pack (20 wipes) + 50 ml,,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,130.0
P1546,,Samsung,,Electronics & Tech,Smartphones,4999.0,3999.0,,1 unit,,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,1000.0
P9761,,Fresho,,Grocery & Food,Fresh Vegetables,399.0,300.0,,1 unit,,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,99.0
P9242,,Fresho,,Grocery & Food,Fresh Vegetables,569.0,427.0,,1 pack (20 wipes) + 50 ml,,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,142.0
P1524,,Fresho,,Grocery & Food,Fresh Vegetables,320.0,278.0,,10 units,,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,42.0
P6528,,Fresho,,Grocery & Food,Fresh Vegetables,130.0,122.0,,3 units,,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,8.0
P6791,,Fresho,,Grocery & Food,Fresh Vegetables,115.0,109.0,,3 units,,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,6.0
P2144,,Fresho,,Grocery & Food,Fresh Vegetables,340.0,295.0,,10 units,,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,45.0
P3555,,Fresho,,Grocery & Food,Fresh Vegetables,300.0,261.0,,10 units,,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,39.0
P3507,,Fresho,,Grocery & Food,Fresh Vegetables,230.0,173.0,,12 units,,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,57.0
P9244,,Fresho,,Grocery & Food,Fresh Vegetables,240.0,216.0,,10 units + 10 units,,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,24.0
P0634,,Fresho,,Grocery & Food,Fresh Vegetables,340.0,221.0,,20 units,,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,119.0
P2892,,Fresho,,Grocery & Food,Fresh Vegetables,600.0,426.0,,2 x 10 units,,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,174.0
P8242,,Fresho,,Grocery & Food,Fresh Vegetables,120.0,113.0,,3 units,,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,7.0
P9069,,Fresho,,Grocery & Food,Fresh Vegetables,798.0,599.0,,50 ml + 10 units,,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,199.0
P9098,,Fresho,,Grocery & Food,Fresh Fruits,519.0,394.0,,1 pack (20 wipes) + 50 ml,,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,125.0
P8138,,Fresho,,Grocery & Food,Fresh Vegetables,578.0,434.0,,10 units + 1 pack (50 pieces),,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,144.0
P9014,,Fresho,,Grocery & Food,Fresh Vegetables,798.0,575.0,,50 ml + 10 units,,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,223.0
P2264,,Fresho,,Grocery & Food,Fresh Vegetables,798.0,606.0,,50 ml + 10 units,,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,192.0
P8878,,Fresho,,Grocery & Food,Fresh Vegetables,519.0,389.0,,1 pack (20 wipes) + 10 units,,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,130.0
P3099,,Fresho,,Grocery & Food,Fresh Vegetables,519.0,389.0,,1 pack (20 wipes) + 10 units,,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,130.0
P3821,,Fresho,,Grocery & Food,Fresh Vegetables,320.0,278.0,,10 units,,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,42.0
P6154,,Generic,,Automotive,Car Microfiber Cloth,2499.0,1299.0,,1 unit,,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,1200.0
P4409,,Fresho,,Grocery & Food,Fresh Vegetables,186.0,140.0,,1 unit,,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,46.0
P4586,,Fresho,,Grocery & Food,Fresh Vegetables,999.0,279.0,,1 unit,,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,720.0
P2609,,Fresho,,Grocery & Food,Fresh Vegetables,214.0,161.0,,1 unit,,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,53.0
P2307,,Fresho,,Grocery & Food,Fresh Fruits,242.0,182.0,,1 unit,,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,60.0
P4363,,Fresho,,Grocery & Food,Fresh Vegetables,470.0,315.0,,1 unit,,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,155.0
P9476,,Fresho,,Grocery & Food,Fresh Vegetables,299.0,270.0,,1 set,,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,29.0
P9055,,Fresho,,Grocery & Food,Fresh Vegetables,599.0,269.0,,1 pack (5 pieces),,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,330.0
P0069,,Fresho,,Grocery & Food,Fresh Vegetables,499.0,400.0,,1 pack,,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,99.0
P6280,,Fresho,,Grocery & Food,Fresh Vegetables,599.0,239.0,,1 unit,,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,360.0
P2444,,Fresho,,Grocery & Food,Fresh Vegetables,999.0,449.0,,1 unit,,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,550.0
P7155,,Fresho,,Grocery & Food,Fresh Vegetables,1599.0,849.0,,1 unit,,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,750.0
P6372,,Fresho,,Grocery & Food,Fresh Vegetables,1499.0,699.0,,1 set,,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,800.0
P3547,,Fresho,,Grocery & Food,Fresh Vegetables,1599.0,799.0,,1 unit,,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,800.0
P8486,,Fresho,,Grocery & Food,Fresh Vegetables,374.0,281.0,,1 unit,,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,93.0
P6086,,Fresho,,Grocery & Food,Fresh Vegetables,378.0,284.0,,1 unit,,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,94.0
P0776,,Fresho,,Grocery & Food,Fresh Vegetables,1499.0,499.0,,1 unit,,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,1000.0
P8066,,Pedigree,,Pet Supplies,Dog Food,346.0,260.0,,1 unit,,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,86.0
P1337,,Fresho,,Grocery & Food,Fresh Vegetables,414.0,278.0,,1 unit,,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,136.0
P9693,,Fresho,,Grocery & Food,Fresh Vegetables,1399.0,549.0,,1 pack,,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,850.0
P3649,,Fresho,,Grocery & Food,Fresh Vegetables,332.0,249.0,,1 unit,,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,83.0
P0440,,Fresho,,Grocery & Food,Fresh Vegetables,346.0,260.0,,1 unit,,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,86.0
P7272,,Fresho,,Grocery & Food,Fresh Vegetables,346.0,260.0,,1 unit,,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,86.0
P1833,,Fresho,,Grocery & Food,Fresh Vegetables,346.0,260.0,,1 unit,,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,86.0
P4753,,Fresho,,Grocery & Food,Fresh Vegetables,450.0,302.0,,1 unit,,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,148.0
P7786,,Fresho,,Grocery & Food,Fresh Vegetables,599.0,349.0,,1 unit,,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,250.0
P1955,,Fresho,,Grocery & Food,Fresh Vegetables,1499.0,699.0,,1 set,,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,800.0
P6171,,Fresho,,Grocery & Food,Fresh Vegetables,999.0,469.0,,1 set,,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,530.0
P6594,,Fresho,,Grocery & Food,Fresh Vegetables,999.0,529.0,,1 set (7 pieces),,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,470.0
P5734,,Fresho,,Grocery & Food,Fresh Vegetables,1599.0,799.0,,1 unit,,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,800.0
P8530,,Generic,,Automotive,Car Microfiber Cloth,499.0,450.0,,1 unit,,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,49.0
P9144,,Fresho,,Grocery & Food,Fresh Fruits,999.0,800.0,,1 set,,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,199.0
P9852,,Fresho,,Grocery & Food,Fresh Fruits,1499.0,699.0,,1 set,,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,800.0
P1447,,Fresho,,Grocery & Food,Fresh Vegetables,1499.0,699.0,,1 set,,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,800.0
P8650,,Fresho,,Grocery & Food,Fresh Vegetables,1010.0,677.0,,1 unit,,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,333.0
P8244,,Fresho,,Grocery & Food,Fresh Vegetables,499.0,450.0,,1 unit,,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,49.0
P8768,,Fresho,,Grocery & Food,Fresh Vegetables,1999.0,1199.0,,1 unit,,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,800.0
P1945,,Fresho,,Grocery & Food,Fresh Fruits,346.0,260.0,,1 unit,,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,86.0
P6912,,Fresho,,Grocery & Food,Fresh Vegetables,1499.0,1200.0,,1 set,,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,299.0
P2037,,Fresho,,Grocery & Food,Fresh Vegetables,499.0,450.0,,1 unit,,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,49.0
P7511,,Fresho,,Grocery & Food,Fresh Vegetables,346.0,260.0,,1 unit,,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,86.0
P7934,,Fresho,,Grocery & Food,Fresh Vegetables,470.0,315.0,,1 unit,,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,155.0
P4690,,Fresho,,Grocery & Food,Fresh Vegetables,1499.0,699.0,,1 set,,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,800.0
P5087,,Fresho,,Grocery & Food,Fresh Vegetables,499.0,450.0,,1 unit,,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,49.0
P0354,,Fresho,,Grocery & Food,Fresh Vegetables,346.0,260.0,,1 unit,,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,86.0
P7284,,Fresho,,Grocery & Food,Fresh Vegetables,499.0,450.0,,1 unit,,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,49.0
P5400,,Fresho,,Grocery & Food,Fresh Vegetables,346.0,260.0,,1 unit,,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,86.0
P7610,,Fresho,,Grocery & Food,Fresh Vegetables,314.0,236.0,,1 unit,,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,78.0
P3194,,Fresho,,Grocery & Food,Fresh Vegetables,1199.0,960.0,,1 set,,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,239.0
P6602,,Fresho,,Grocery & Food,Fresh Vegetables,1999.0,749.0,,1 pack (4 pieces),,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,1250.0
P2087,,Fresho,,Grocery & Food,Fresh Vegetables,149.0,99.0,,1 unit,,,,True,,/api/placeholder/200/200,,2025-01-11 10:51:48,2025-01-11 10:51:48,50.0
