Title,Category,Subcategory,MRP,DMart Price,Discount,Quantity,Unit Price,Product URL,Is DMart Exclusive
Plum Green Tea Mattifying Moisturizer : 50 ml,Uncategorized,,470.0,470.0,66.0,50 ml,8.08,./personalcarebeauty_files/MAR140005509xx15MAR24_5_P.jpg,False
Pond's Light Moisturiser Cream : 50 ml,Lighting & Electrical,light,120.0,120.0,10.0,50 g,2.2,./personalcarebeauty_files/DEC140004368xx13DEC22_5_P.jpg,False
Clensta Red Aloe Vera Skin Glow Face Moisturizer : 80 gm,Uncategorized,,299.0,299.0,150.0,80 g,1.86,./personalcarebeauty_files/MAY140005643xx13MAY24_5_P.jpg,False
Lotus Papaya Saffron : 50 gms,Uncategorized,,485.0,485.0,161.0,50 g,6.48,./personalcarebeauty_files/NOV140003003xx8NOV21_5_P.jpg,False
Neutrogena Hydro Boost Hyaluronic Acid Serum : 30 ml,Uncategorized,,1250.0,1250.0,250.0,30 ml,33.33,./personalcarebeauty_files/JUL140005750xx4JUL24_5_P.jpg,False
Emami Fair And Handsome Radiance Cream For Men  : 30 gms,Clothing,men,90.0,90.0,7.0,30 g,2.77,./personalcarebeauty_files/AUG140002504xx2AUG22_3_P.jpg,False
Lakme Youth Infinity Skin Firming Night Cream : 50 gms,Uncategorized,,1049.0,1049.0,183.0,50 g,17.32,./personalcarebeauty_files/LSKINPROT50gmLakm62xx140521_5_P.jpg,False
Plum 1% Oat & Allantoin Nourishing Cream : 50 gms,Uncategorized,,399.0,399.0,32.0,50 g,7.34,./personalcarebeauty_files/NOV140005301xx10NOV23_5_P.jpg,False
Plum Body Lovin Coffee Wake-a-ccino Foot Cream : 75 gms,Uncategorized,,345.0,345.0,28.0,75 g,4.23,./personalcarebeauty_files/NOV140005305xx10NOV23_5_P.jpg,False
VLCC Matte Look Sun Screen Cream - SPF 30  : 100 gms,Uncategorized,,345.0,345.0,141.0,100 g,2.04,./personalcarebeauty_files/MAR140002763xx14MAR23_5_P.jpg,False
Vlcc Skin Nourishing Ssl Spf40 : 100G,Uncategorized,,465.0,465.0,201.0,100 g,2.64,./personalcarebeauty_files/MAR140003109xx19MAR23_5_P.jpg,False
Plum Vitamin C Face Serum With Mandarin : 20 ml,Uncategorized,,550.0,550.0,94.0,20 ml,22.8,./personalcarebeauty_files/AUG140004175xx8AUG24_5_P.jpg,False
Pilgrim Brightening Serum With Blueberry : 30 ml,Uncategorized,,695.0,695.0,348.0,30 ml,11.57,./personalcarebeauty_files/APR140005458xx15APR24_5_P.jpg,False
Pilgrim 24K Gold Serum : 20 ml,Uncategorized,,695.0,695.0,348.0,20 ml,17.35,./personalcarebeauty_files/APR140005459xx15APR24_5_P.jpg,False
The Derma Co 2% Kojic Acid Face Serum : 30 ml,Uncategorized,,499.0,499.0,60.0,30 ml,14.63,./personalcarebeauty_files/JUL140005042xx7JUL23_5_P.jpg,False
Plum Rice Water & 10% Niacinamide Serum : 30 ml,Uncategorized,,649.0,649.0,72.0,30 ml,19.23,./personalcarebeauty_files/AUG140005508xx8AUG24_5_P.jpg,False
Plum Rice Water & Niacinamide 3% Toner : 150 ml,Uncategorized,,420.0,420.0,34.0,150 ml,2.57,./personalcarebeauty_files/FEB140005495xx27FEB24_5_P.jpg,False
Cetaphil Brightness Refresh Toner : 150 ml,Uncategorized,,1035.0,1035.0,311.0,150 ml,4.83,./personalcarebeauty_files/FEB140004524xx6FEB23_5_P.jpg,False
Lakme 9to5 Vitamin C+ Facial Serum : 30 ml,Uncategorized,,599.0,599.0,36.0,30 ml,18.77,./personalcarebeauty_files/JUN140004209xx24JUN22_5_P.jpg,False
The Face Shop Rice Ceramide Moisturizing Toner : 150 Ml,Uncategorized,,899.0,899.0,450.0,150 ml,2.99,./personalcarebeauty_files/DEC140005371xx27DEC23_5_P.jpg,False
The Derma Co 2% Salicylic Acid Face Serum For Active Acne : 30 ml,Uncategorized,,499.0,499.0,60.0,30 ml,14.63,./personalcarebeauty_files/JUN140005038xx20JUN23_5_P.jpg,False
The Derma Co 10% Niacinamide Face Serum For Acne Marks : 30 ml,Uncategorized,,599.0,599.0,72.0,30 ml,17.57,./personalcarebeauty_files/JUN140005037xx20JUN23_5_P.jpg,False
The Derma Co 10% Vitamin C Face Serum For Skin Radiance : 30 ml,Uncategorized,,649.0,649.0,78.0,30 ml,19.03,./personalcarebeauty_files/JUN140005040xx20JUN23_5_P.jpg,False
WOW Skin Science Vit C Face Serum : 30 ml,Uncategorized,,699.0,699.0,350.0,30 ml,11.63,./personalcarebeauty_files/JUN140004458xx3JUN24_5_P.jpg,False
Dr. Rashel Vitamin C Brightening & Anti Aging Face Serum : 30 ml,Uncategorized,,399.0,399.0,200.0,30 ml,6.63,./personalcarebeauty_files/SEP140005920xx18SEP24_5_P.jpg,False
Plum Bulgarian Valley Rose Water Toner : 100 ml,Uncategorized,,225.0,225.0,18.0,100 ml,2.07,./personalcarebeauty_files/MAY140004174xx31MAY22_5_P.jpg,False
Soulflower Kumkumadi Night Beauty Elixir : 12 ml,Personal Care & Beauty,beauty,1000.0,1000.0,500.0,12 ml,41.67,./personalcarebeauty_files/AUG140004244xx04AUG22_5_P.jpg,False
Plum Bakuchiol & Retinol 1% Serum : 20 ml,Uncategorized,,550.0,550.0,55.0,20 ml,24.75,./personalcarebeauty_files/OCT140005164xx23OCT23_5_P.jpg,False
Dot & Key Pomegranate Miracle Collagen Boost Retinol Youth Serum : 25 ml,Uncategorized,,595.0,595.0,179.0,25 ml,16.64,./personalcarebeauty_files/OCT140005254xx12OCT23_5_P.jpg,False
L'Oreal Revitalift Crystal Micro Essence : 65 ml,Uncategorized,,799.0,799.0,200.0,65 ml,9.22,./personalcarebeauty_files/LSKINREJU125mlGarn70xx110621_5_P.jpg,False
Plum Green Tea Alcohol-Free Toner : 200 ml,Uncategorized,,420.0,420.0,73.0,200 ml,1.74,./personalcarebeauty_files/FEB140005496xx27FEB24_5_P.jpg,False
Lotus Herbals Rosetone Rose Petals Facial Skin Toner : 100 ml,Pet Supplies,pet,325.0,325.0,65.0,100 ml,2.6,./personalcarebeauty_files/JUN140000578xx24JUN22_5_P.jpg,False
Lotus Herbals Basiltone Toner : 100 ml,Uncategorized,,325.0,325.0,136.0,100 ml,1.89,./personalcarebeauty_files/NOV140003453xx8NOV21_5_P.jpg,False
Faces Canada Glow Lift Serum Dragon Fruit : 27 ml,Uncategorized,,549.0,549.0,244.0,27 ml,11.3,./personalcarebeauty_files/DEC140004427xx19DEC22_5_P.jpg,False
Garnier Bright Complete Overnight Booster Serum 10% Vitamin C : 15 ml,Uncategorized,,329.0,329.0,30.0,15 ml,19.93,./personalcarebeauty_files/SEP140005989xx0SEP24_5_P.jpg,False
Garnier Bright Complete Overnight Booster Serum 10% Vitamin C : 30 ml,Uncategorized,,699.0,699.0,200.0,30 ml,16.63,./personalcarebeauty_files/SEP140005990xx0SEP24_5_P.jpg,False
Faces Canada Pink Aloe Vera Toner : 100 ml,Lighting & Electrical,pin,399.0,399.0,178.0,100 ml,2.21,./personalcarebeauty_files/NOV140004399xx27NOV22_5_P.jpg,False
Faces Canada Clear Skin Serum Matcha Green Tea : 27 ml,Uncategorized,,549.0,549.0,150.0,27 ml,14.78,./personalcarebeauty_files/DEC140004426xx19DEC22_5_P.jpg,False
Vaseline Intensive Care Body Lotion : 400 ml,Uncategorized,,435.0,435.0,218.0,400 ml,0.54,./personalcarebeauty_files/FEB140000925xx29FEB24_5_P.jpg,False
Nivea Cocoa Nourish Body Lotion : 400 ml,Uncategorized,,550.0,550.0,275.0,400 ml,0.69,./personalcarebeauty_files/JUN140001166xx19JUN24_5_P.jpg,False
Vaseline Cocoa Glow Body Lotion : 600 ml,Uncategorized,,729.0,729.0,349.0,600 ml,0.63,./personalcarebeauty_files/FEB140003635xx29FEB24_5_P.jpg,False
Vaseline Aloe Fresh Body Lotion : 90 ml,Uncategorized,,115.0,115.0,9.0,90 ml,1.18,./personalcarebeauty_files/APR140000785xx12APR24_5_P.jpg,False
Nivea Body Milk Shea Smooth Body Lotion : 400 ml,Uncategorized,,550.0,550.0,181.0,400 ml,0.92,./personalcarebeauty_files/JUN140000598xx19JUN24_5_P.jpg,False
Nivea Shea Smooth Body Lotion : 600 ml,Uncategorized,,759.0,759.0,279.0,600 ml,0.8,./personalcarebeauty_files/JUN140003624xx19JUN24_5_P.jpg,False
Boro Plus Doodh Kesar Ayurvedic Body Lotion : 400 ml,Uncategorized,,415.0,415.0,208.0,400 ml,0.52,./personalcarebeauty_files/LSKINPROT400mlBoro14xx190721_5_P.jpg,False
Nivea Body Nourishing Lotion : 120 ml,Uncategorized,,110.0,110.0,21.0,120 ml,0.74,./personalcarebeauty_files/JUN140003623xx19JUN24_5_P.jpg,False
Vaseline Healthy Bright Daily Brightening Lotion : 400 ml,Health & Wellness,health,500.0,500.0,141.0,400 ml,0.9,./personalcarebeauty_files/ISkinprotect300mlVSLN2602xx140521_5_P.jpg,False
Vaseline Healthy Bright Daily Brightening Lotion : 90 ml,Health & Wellness,health,115.0,115.0,10.0,90 ml,1.17,./personalcarebeauty_files/JUN140002390xx9JUN24_5_P.jpg,False
Parachute Advanced Deep Nourish Dry Skin Body Lotion : 250 ml,Uncategorized,,198.0,198.0,73.0,250 ml,0.5,./personalcarebeauty_files/NOV140002235xx16NOV23_5_P.jpg,False
Pond's Body Lotion : 90 ml,Uncategorized,,105.0,105.0,10.0,90 ml,1.06,./personalcarebeauty_files/FEB140002397xx29FEB24_5_P.jpg,False
Himalaya Nourishing Body Lotion Cocoa Butter Wheat Germ : 400 ml,Uncategorized,,399.0,399.0,200.0,400 ml,0.5,./personalcarebeauty_files/MAR140001373xx19MAR23_5_P.jpg,False
Nivea Aloe Protection Body Lotion SPF 15 : 400 ml,Uncategorized,,550.0,550.0,101.0,400 ml,1.12,./personalcarebeauty_files/JUN140003123xx24JUN24_5_P.jpg,False
Parachute Advanced Soft Touch Body Lotion : 250 ml,Uncategorized,,198.0,198.0,74.0,250 ml,0.5,./personalcarebeauty_files/NOV140002236xx16NOV23_5_P.jpg,False
Nivea Body Nourishing Lotion Aloe : 120 ml,Uncategorized,,110.0,110.0,21.0,120 ml,0.74,./personalcarebeauty_files/JUN140004117xx24JUN24_5_P.jpg,False
mCaffeine Naked & Raw Coffee Body Scrub : 55 gms,Uncategorized,,279.0,279.0,140.0,55 g,2.53,./personalcarebeauty_files/MAY140004849xx3MAY23_5_P.jpg,False
Parachute Advansed Cocoa Repair Body Lotion : 250 ml,Uncategorized,,220.0,220.0,71.0,250 ml,0.6,./personalcarebeauty_files/NOV140002237xx16NOV23_5_P.jpg,False
Himalaya Nourishing Body Lotion Winter Cherry Aloe Vera : 400 ml,Uncategorized,,399.0,399.0,200.0,400 ml,0.5,./personalcarebeauty_files/LSKINPROT30UVwas62xx301119_4_P.jpg,False
Plum Body Lovin Vanilla Caramello Body Lotion With Cocoa Butter : 400 ml,Uncategorized,,475.0,475.0,238.0,400 ml,0.59,./personalcarebeauty_files/SEP140005999xx30SEP24_5_P.jpg,False
Parachute Natural Moisture Body Lotion : 400 ml,Uncategorized,,435.0,435.0,220.0,400 ml,0.54,./personalcarebeauty_files/NOV140003258xx16NOV23_5_P.jpg,False
Plum Body Lovin - Vanilla Vibes Body Oil : 200 ml,Uncategorized,,550.0,550.0,94.0,200 ml,2.28,./personalcarebeauty_files/NOV140005298xx10NOV23_5_P.jpg,False
Yardley Body Lotion - English Lavender : 350 ml,Uncategorized,,425.0,425.0,198.0,350 ml,0.65,./personalcarebeauty_files/KSKINCREAMSNLOTIONS350mlYRDL58XX300421_5_P.jpg,False
Mamaearth Vitamin C Body Lotion : 400 ml,Uncategorized,,469.0,469.0,244.0,400 ml,0.56,./personalcarebeauty_files/APR140004692xx12APR23_5_P.jpg,False
Dr. Rashel De Tan Scrub : 380 ml,Uncategorized,,225.0,225.0,113.0,380 ml,0.29,./personalcarebeauty_files/SEP140005917xx18SEP24_5_P.jpg,False
Mamaearth Ubtan Body Lotion : 400 ml,Uncategorized,,469.0,469.0,235.0,400 ml,0.58,./personalcarebeauty_files/APR140004691xx17APR23_5_P.jpg,False
Aveeno Daily Moisturizing Lotion For Dry Skin : 71 ml,Uncategorized,,350.0,350.0,70.0,71 ml,3.94,./personalcarebeauty_files/JUN140004761xx12JUN24_5_P.jpg,False
Nivea Aloe Protection Body Lotion : 200 ml,Uncategorized,,330.0,330.0,42.0,200 ml,1.44,./personalcarebeauty_files/JUN140003122xx24JUN24_5_P.jpg,False
Episoft Cleansing Lotion For Sensitive Skin : 125 ml,Uncategorized,,450.0,450.0,125.0,125 ml,2.6,./personalcarebeauty_files/DEC140006130xx23DEC24_5_P.jpg,False
Everyuth Naturals Exfoliating Walnut Scrub : 200 gms,Uncategorized,,300.0,300.0,25.0,200 g,1.38,./personalcarebeauty_files/ISkinprotect200gEVT685xx070621_5_P.jpg,False
Garnier Serum Bright Complete Mask Lemon : 28 gms,Uncategorized,,99.0,99.0,40.0,28 g,2.11,./personalcarebeauty_files/JUL140001159xx17JUL24_5_P.jpg,False
mCaffeine Naked & Raw Coffee Face Scrub : 75 gms,Uncategorized,,229.0,229.0,115.0,75 g,1.52,./personalcarebeauty_files/MAY140004853xx3MAY23_4_P.jpg,False
Nykaa Skin Secrets Pearl & Hyaluronic Acid Sheet Mask : 20 ml,Uncategorized,,100.0,100.0,50.0,20 ml,2.5,./personalcarebeauty_files/AUG140003660xx6AUG22_5_P.jpg,False
Mirabelle Papaya Fairness Facial No.1 K-Mask : 25 ml,Uncategorized,,99.0,99.0,50.0,25 ml,1.96,./personalcarebeauty_files/JUN140001386xx8JUN22_5_P.jpg,False
Lakme Blush & Glow Watermelon Sheet Mask : 20 ml,Uncategorized,,100.0,100.0,44.0,20 ml,2.8,./personalcarebeauty_files/LSKINPROT50gmLakm82xx140521_4_P.jpg,False
Garnier Black Serum Face Mask Pure Charcoal : 1 Unit,Uncategorized,,99.0,99.0,30.0,,,./personalcarebeauty_files/LSKINREJU1UGarn32xx050321_5_P.jpg,False
Garnier Japanese Sakura Serum Tissue Mask : 28 gms,Uncategorized,,99.0,99.0,30.0,28 g,2.46,./personalcarebeauty_files/FEB140001162xx14FEB22_5_P.jpg,False
Mirabelle Berries Fairness Facial No.1 K-Mask : 25 ml,Uncategorized,,99.0,99.0,50.0,25 ml,1.96,./personalcarebeauty_files/JUN140001393xx8JUN22_5_P.jpg,False
Dr. Rashel Skin Whitening Scrub : 380 ml,Uncategorized,,250.0,250.0,125.0,380 ml,0.33,./personalcarebeauty_files/SEP140005922xx18SEP24_5_P.jpg,False
Nykaa Skin Secrets Black Mud + Aloe Vera Sheet Mask : 20 ml,Uncategorized,,100.0,100.0,30.0,20 ml,3.5,./personalcarebeauty_files/AUG140004253xx13AUG22_5_P.jpg,False
Dr. Rashel Bamboo Charcoal Nose Pore Strip : 10 U,Uncategorized,,140.0,140.0,70.0,,7.0,./personalcarebeauty_files/SEP140005919xx18SEP24_5_P.jpg,False
Dr. Rashel De Tan Face Pack : 380 ml,Uncategorized,,250.0,250.0,125.0,380 ml,0.33,./personalcarebeauty_files/SEP140005918xx18SEP24_5_P.jpg,False
Nykaa Skin Secrets Lemon & Honey Sheet Mask : 20 ml,Uncategorized,,100.0,100.0,50.0,20 ml,2.5,./personalcarebeauty_files/AUG140003661xx6AUG22_5_P.jpg,False
Mirabelle Aloe Vera Fairness Facial No.1 K-Mask : 25 ml,Uncategorized,,99.0,99.0,50.0,25 ml,1.96,./personalcarebeauty_files/JUN140001389xx8JUN22_5_P.jpg,False
The Face Shop Real Nature Rice Sheet Mask : 20 gms,Uncategorized,,100.0,100.0,50.0,20 g,2.5,./personalcarebeauty_files/JAN140005419xx24JAN24_5_P.jpg,False
L'Oreal Revitalift Crystal Sheet Mask : 25 gms,Uncategorized,,159.0,159.0,48.0,25 g,4.44,./personalcarebeauty_files/LSKINREJU18mlMayb72xx110621_5_P.jpg,False
Everyuth Naturals Advanced Walnut Apricot Scrub : 100 gms,Uncategorized,,189.0,189.0,12.0,100 g,1.77,./personalcarebeauty_files/KFACEWASH100gmsEver40xx070621_5_P.jpg,False
Mirabelle Charcoal Premium Facial Sheet Mask : 25 ml,Uncategorized,,149.0,149.0,74.0,25 ml,3.0,./personalcarebeauty_files/JUN140001392xx8JUN22_5_P.jpg,False
mCaffeine Coffee Sheet Mask With Vitamin C : 20 gms,Uncategorized,,149.0,149.0,75.0,20 g,3.7,./personalcarebeauty_files/MAY140004861xx3MAY23_5_P.jpg,False
The Face Shop Real Nature Aloe Sheet Mask : 20 gms,Uncategorized,,100.0,100.0,45.0,20 g,2.75,./personalcarebeauty_files/JAN140005417xx24JAN24_5_P.jpg,False
Lakme Sun Expert De-Tan Scrub : 50 gms,Uncategorized,,170.0,170.0,12.0,50 g,3.16,./personalcarebeauty_files/LSKINPROT100gmLakm96xx250321_5_P.jpg,False
Dr. Rashel De Tan Sheet Mask : 1 U,Uncategorized,,75.0,75.0,38.0,,,./personalcarebeauty_files/SEP140005929xx18SEP24_5_P.jpg,False
The Face Shop Real Nature Lemon Sheet Mask : 20 gms,Uncategorized,,100.0,100.0,40.0,20 g,3.0,./personalcarebeauty_files/JAN140005418xx24JAN24_5_P.jpg,False
Dot & Key Pollution + Acne Defense Green Clay Mask : 85 gms,Uncategorized,,550.0,550.0,151.0,85 g,4.69,./personalcarebeauty_files/OCT140005242xx12OCT23_5_P.jpg,False
Everyuth Naturals Exfoliating Walnut Scrub : 50 gms,Uncategorized,,99.0,99.0,6.0,50 g,1.86,./personalcarebeauty_files/LSKINPROT50gmEver50xx070621_4_P.jpg,False
Dr. Rashel Vitamin C Sheet Mask : 1 U,Uncategorized,,75.0,75.0,38.0,,,./personalcarebeauty_files/SEP140005926xx18SEP24_5_P.jpg,False
L'Oreal Revitalift Hyaluronic Acid Serum Mask : 33 gms,Uncategorized,,199.0,199.0,50.0,33 g,4.52,./personalcarebeauty_files/JUN140003423xx29JUN22_5_P.jpg,False
Nykaa Skin Secrets Tea Tree + Aloe Vera Sheet Mask : 20 ml,Uncategorized,,100.0,100.0,40.0,20 ml,3.0,./personalcarebeauty_files/AUG140004252xx13AUG22_5_P.jpg,False
Skin Fx Detan & Lightening Serum Mask : 20 g,Lighting & Electrical,light,149.0,149.0,75.0,20 g,3.7,./personalcarebeauty_files/SEP140005431xx30SEP24_5_P.jpg,False
Mirabelle Cucumber Fairness Facial No.1 K-Mask : 25 ml,Uncategorized,,99.0,99.0,40.0,25 ml,2.36,./personalcarebeauty_files/JUN140001391xx8JUN22_5_P.jpg,False
Skin Fx Detoxifying & Hydrating Serum Mask : 20 g,Uncategorized,,149.0,149.0,75.0,20 g,3.7,./personalcarebeauty_files/SEP140005437xx30SEP24_5_P.jpg,False
Mirabelle Tea Tree Essential Facial Sheet Mask : 25 ml,Uncategorized,,129.0,129.0,66.0,25 ml,2.52,./personalcarebeauty_files/JUN140001387xx8JUN22_5_P.jpg,False
Skin Fx Anti Aging & Revitalizing Serum Mask : 20 g,Uncategorized,,149.0,149.0,74.0,20 g,3.75,./personalcarebeauty_files/SEP140005433xx30SEP24_5_P.jpg,False
Skin Fx Brightening & Moisturizing Serum Mask : 20 g,Uncategorized,,149.0,149.0,75.0,20 g,3.7,./personalcarebeauty_files/SEP140005435xx30SEP24_5_P.jpg,False
Pond's Bright Beauty Face Scrub : 100 gms,Personal Care & Beauty,beauty,225.0,225.0,66.0,100 g,1.59,./personalcarebeauty_files/NOV140000610xx3NOV21_5_P.jpg,False
Tonymoly I'm Aloe Mask Sheet : 21 gms,Uncategorized,,100.0,100.0,50.0,21 g,2.38,./personalcarebeauty_files/OCT140005258xx12OCT23_5_P.jpg,False
Tonymoly Eggpore Nose Pack Package : 7 Units,Uncategorized,,625.0,625.0,266.0,,51.29,./personalcarebeauty_files/OCT140005265xx12OCT23_5_P.jpg,False
Tonymoly I'm Lemon Mask Sheet : 21 gms,Uncategorized,,100.0,100.0,50.0,21 g,2.38,./personalcarebeauty_files/OCT140005263xx12OCT23_5_P.jpg,False
Mirabelle Pearl+Charcoal Facial Sheet Mask : 25 ml,Uncategorized,,159.0,159.0,80.0,,,./personalcarebeauty_files/SEP140003600xx2SEP21_5_P.jpg,False
Mirabelle Gold + Charcoal Facial Mask : 25 ml,Uncategorized,,159.0,159.0,60.0,25 ml,3.96,./personalcarebeauty_files/FEB140003692xx25FEB22_5_P.jpg,False
Garnier Serum Hydra Bomb Green Tea Tissue Mask : 28 gms,Uncategorized,,99.0,99.0,30.0,28 g,2.46,./personalcarebeauty_files/MAR140001160xx19MAR23_5_P.jpg,False
Skin Fx Refreshing & Glowing Serum Mask : 20 g,Uncategorized,,149.0,149.0,74.0,20 g,3.75,./personalcarebeauty_files/SEP140005434xx30SEP24_5_P.jpg,False
Mirabelle Rose Essential Facial Sheet Mask : 25 ml,Uncategorized,,129.0,129.0,44.0,25 ml,3.4,./personalcarebeauty_files/JUN140001388xx8JUN22_5_P.jpg,False
Mirabelle Turmeric Essential Facial Sheet Mask : 25 ml,Uncategorized,,129.0,129.0,44.0,25 ml,3.4,./personalcarebeauty_files/JUN140001390xx8JUN22_5_P.jpg,False
Pond's Detoxing Sheet Mask : 1 Unit,Uncategorized,,75.0,75.0,25.0,,,./personalcarebeauty_files/APR140003636xx20APR22_5_P.jpg,False
Dot & Key Lip Plumping Sleeping Mask Vitamin C+E : 15 ml,Lighting & Electrical,pin,295.0,295.0,87.0,15 ml,13.87,./personalcarebeauty_files/OCT140005270xx12OCT23_5_P.jpg,False
Cetaphil Sunscreen SPF 50+ Light Gel : 50 ml,Lighting & Electrical,light,1182.0,1182.0,296.0,50 ml,17.72,./personalcarebeauty_files/FEB140004525xx6FEB23_5_P.jpg,False
Lakme Sun Expert Tinted Sunscreen SPF 50 : 100 ml,Uncategorized,,599.0,599.0,180.0,100 ml,4.19,./personalcarebeauty_files/LSKINPROT7gmLakm94xx140521_5_P.jpg,False
Cetaphil Sunscreen SPF 30 Light Gel : 100 ml,Lighting & Electrical,light,1200.0,1200.0,300.0,100 ml,9.0,./personalcarebeauty_files/FEB140004526xx6FEB23_5_P.jpg,False
Lotus Herbals UV Screen Matte Gel SPF 50 UVB : 50 gms,Uncategorized,,375.0,375.0,113.0,50 g,5.24,./personalcarebeauty_files/JUN140003461xx24JUN22_5_P.jpg,False
La Shield Pollution Protect Mineral Sunscreen Gel SPF 50 : 50 gms,Uncategorized,,299.0,299.0,90.0,50 g,4.18,./personalcarebeauty_files/OCT140004307xx17OCT22_5_P.jpg,False
Lotus Herbals Sunscreen Cream SPF 20 UVB : 100 gms,Uncategorized,,330.0,330.0,116.0,100 g,2.14,./personalcarebeauty_files/APR140000579xx21APR22_5_P.jpg,False
Lakme Sun Expert SPF 24 Ultra Matte Lotion : 50 ml,Uncategorized,,269.0,269.0,27.0,50 ml,4.84,./personalcarebeauty_files/AUG140001208xx03AUG22_5_P.jpg,False
Lakme Sun Expert SPF30 PA++ Ultra Matte Lotion : 100 ml,Uncategorized,,475.0,475.0,140.0,100 ml,3.35,./personalcarebeauty_files/KSKINPROTECTION100gmLKM12xx140521_5_P.jpg,False
Lotus Herbals Kids Sun Block Cream - Sensitive Skin Formula : 100 gms,Uncategorized,,385.0,385.0,97.0,100 g,2.88,./personalcarebeauty_files/JUN140000580xx24JUN22_5_P.jpg,False
mCaffeine Coffee Sunscreen Lotion SPF 50 : 50 ml,Uncategorized,,499.0,499.0,250.0,50 ml,4.98,./personalcarebeauty_files/MAY140004859xx3MAY23_5_P.jpg,False
Lakme Sun Expert SPF 30 Ultra Matte Lotion : 50 ml,Uncategorized,,299.0,299.0,30.0,50 ml,5.38,./personalcarebeauty_files/KSKINPROT50mlLakm8xx140521_5_P.jpg,False
mCaffeine Coffee Powder Sunscreen SPF 50 : 4 gms,Uncategorized,,649.0,649.0,324.0,4 g,81.25,./personalcarebeauty_files/MAY140004860xx3MAY23_5_P.jpg,False
Lakme Sun Expert SPF 50 PA+++ Ultra Matte Lotion : 100 ml,Uncategorized,,550.0,550.0,55.0,100 ml,4.95,./personalcarebeauty_files/AUG140003357xx03AUG22_5_P.jpg,False
Renee Princess Snowball Lip Balm : 3 gms,Uncategorized,,399.0,399.0,199.0,3 g,66.67,./personalcarebeauty_files/JUL140005130xx31JUL23_5_P.jpg,False
Lotus Herbals Lip Therapy Cherry : 3.4 gms,Uncategorized,,199.0,199.0,70.0,3.4 g,37.94,./personalcarebeauty_files/NOV140003476xx8NOV21_5_P.jpg,False
Lotus Herbals Strawberry Lip Balm : 5 gms,Uncategorized,,199.0,199.0,60.0,5 g,27.8,./personalcarebeauty_files/NOV140003475xx8NOV21_5_P.jpg,False
Dot & Key Gloss Boss Lip Balm - Strawberry Crush : 12 gms,Uncategorized,,249.0,249.0,75.0,12 g,14.5,./personalcarebeauty_files/OCT140005245xx12OCT23_5_P.jpg,False
Dot & Key Gloss Boss Lip Balm - Cherry Pop : 12 gms,Uncategorized,,249.0,249.0,75.0,12 g,14.5,./personalcarebeauty_files/OCT140005244xx12OCT23_5_P.jpg,False
Nykaa Serial Kisser Lip Balm - Strawberry : 4.5 gms,Uncategorized,,149.0,149.0,45.0,4.5 g,23.11,./personalcarebeauty_files/AUG140004256xx13AUG22_5_P.jpg,False
Maybelline New York Color Lip Balm - Manhattan Mauve : 4 gms,Uncategorized,,199.0,199.0,50.0,,,./personalcarebeauty_files/NOV140003394xx21NOV23_5_P.jpg,False
Dot & Key Gloss Boss Lip Balm - Cocoa Mint : 12 gms,Uncategorized,,249.0,249.0,75.0,12 g,14.5,./personalcarebeauty_files/OCT140005247xx12OCT23_5_P.jpg,False
Nykaa Serial Kisser Lip Balm Peach : 4.5 gms,Uncategorized,,149.0,149.0,45.0,4.5 g,23.11,./personalcarebeauty_files/AUG140004257xx13AUG22_5_P.jpg,False
Odomos Naturals Non-Sticky Mosquito Repellent Cream : 100 gms,Uncategorized,,120.0,120.0,8.0,100 g,1.12,./personalcarebeauty_files/JUN140001545xx8JUN22_5_P.jpg,False
VLCC Natural Science - Gold Facial Kit : 60 gms,Uncategorized,,340.0,340.0,170.0,60 g,2.83,./personalcarebeauty_files/MAY140001007xx6MAY24_5_P.jpg,False
VLCC Diamond Facial Kit : 60 gms,Uncategorized,,430.0,430.0,194.0,60 g,3.93,./personalcarebeauty_files/OCT140001009xx30OCT23_5_P.jpg,False
Lotus Herbals Radiant Gold Facial Kit : 1 Unit,Uncategorized,,325.0,325.0,114.0,,,./personalcarebeauty_files/JUN140003450xx24JUN22_5_P.jpg,False
Lotus Herbals Radiant Diamond Facial Kit : 1 Unit,Uncategorized,,365.0,365.0,128.0,,,./personalcarebeauty_files/JUN140003449xx24JUN22_5_P.jpg,False
VLCC Natural Science - Pearl Facial Kit : 60 gms,Uncategorized,,315.0,315.0,158.0,60 g,2.62,./personalcarebeauty_files/MAY140001008xx6MAY24_5_P.jpg,False
WOW Vitamin C Brightening Facial Kit : 6x10 ml,Uncategorized,,325.0,325.0,163.0,10 ml,,./personalcarebeauty_files/APR140005618xx26APR24_5_P.jpg,False
WOW Ubtan Radiance Facial Kit : 6x10 ml,Uncategorized,,325.0,325.0,163.0,10 ml,,./personalcarebeauty_files/APR140005617xx26APR24_5_P.jpg,False
mCaffeine Green Tea Hydrogel Under Eye Patches : 30 Units,Uncategorized,,799.0,799.0,400.0,,13.3,./personalcarebeauty_files/NOV140005315xx3NOV23_5_P.jpg,False
mCaffeine Naked & Raw Coffee Under Eye Cream : 15 ml,Uncategorized,,349.0,349.0,175.0,15 ml,11.6,./personalcarebeauty_files/NOV140005313xx3NOV23_5_P.jpg,False
