name,category,subcategory,price,unit,image,status,stock_count
ProV Select California Almonds : 1 kg,Dry Fruits,almond,1349.0,1 kg,/api/placeholder/200/200,active,100
Prov Independence California Almonds : 500 gms,Dry Fruits,almond,749.0,500 g,/api/placeholder/200/200,active,100
DMart Premia Badam (Almonds) : 500 gms,Dry Fruits,almond,577.0,500 g,/api/placeholder/200/200,active,100
DMart Premia Chana Dal (Senaga pappu) : 500 gms,Dals & Pulses,dal,81.0,500 g,/api/placeholder/200/200,active,100
DMart Premia Rajma White (Chitra) : 500 gms,DMart Grocery,dmart,119.0,500 g,/api/placeholder/200/200,active,100
Wonderland California Almonds : 500 gms,Dry Fruits,almond,725.0,500 g,/api/placeholder/200/200,active,100
DMart Premia Badam American : 1 kg,DMart Grocery,dmart,1058.0,1 kg,/api/placeholder/200/200,active,100
DMart Healthy Choice Unpolished Chana Dal (Senaga pappu) : 1 kg,Dals & Pulses,dal,171.0,1 kg,/api/placeholder/200/200,active,100
Nutraj Almond : 200 gms,Dry Fruits,almond,299.0,200 g,/api/placeholder/200/200,active,100
Happilo Californian Almonds : 500 gms,Dry Fruits,almond,675.0,500 g,/api/placeholder/200/200,active,100
Tata Sampann 100% Organic Unpolished Chana Dal (Senaga pappu) : 1 kg,Dals & Pulses,dal,260.0,1 kg,/api/placeholder/200/200,active,100
Tenali Double Horse Chana Dall : 500 gms,Dals & Pulses,dal,80.0,500 g,/api/placeholder/200/200,active,100
Ziofit Popular Californian Almonds : 500 gms,Dry Fruits,almond,625.0,500 g,/api/placeholder/200/200,active,100
Organic Tattva Chana Dal : 500 gms,Dals & Pulses,dal,120.0,500 g,/api/placeholder/200/200,active,100
Happilo Roasted California Almond : 200 gms,Dry Fruits,almond,335.0,200 g,/api/placeholder/200/200,active,100
Happilo California Natural Almonds : 200 gms,Dry Fruits,almond,275.0,200 g,/api/placeholder/200/200,active,100
VSR Channa Dal (Senaga pappu) : 1 kg,Dals & Pulses,dal,168.0,1 kg,/api/placeholder/200/200,active,100
VSR Chana Dal (Senaga pappu) : 500 gms,Dals & Pulses,dal,85.0,500 g,/api/placeholder/200/200,active,100
VSR Rajma Red (Chitra) : 500 gms,DMart Grocery,dmart,120.0,500 g,/api/placeholder/200/200,active,100
DMart Premia Moong Dal (Pesara Pappu) : 1 kg,Dals & Pulses,dal,174.0,1 kg,/api/placeholder/200/200,active,100
Nutraj Cashews : 500 gms,Dry Fruits,cashew,699.0,500 g,/api/placeholder/200/200,active,100
Tata Sampann Moong Dal (Pesara Pappu) : 1 kg,Dals & Pulses,dal,215.0,1 kg,/api/placeholder/200/200,active,100
Nutraj Cashew Nuts : 1 kg,Dry Fruits,cashew,1499.0,1 kg,/api/placeholder/200/200,active,100
DMart Premia Regular Kaju (Cashews) - 320 : 500 gms,Dry Fruits,cashew,724.0,500 g,/api/placeholder/200/200,active,100
Kalbavi Popular Cashews : 500  gms,Dry Fruits,cashew,649.0,500 g,/api/placeholder/200/200,active,100
DMart Premia Moong Dal Chilti (Pesara Pappu) : 1 kg,Dals & Pulses,dal,177.0,1 kg,/api/placeholder/200/200,active,100
ProV Select Cashews : 500 gms,Dry Fruits,cashew,849.0,500 g,/api/placeholder/200/200,active,100
DMart Premia Kaju : 500 gms,DMart Grocery,dmart,702.0,500 g,/api/placeholder/200/200,active,100
DMart Premia Chowli Premium : 500 gms,DMart Grocery,dmart,123.0,500 g,/api/placeholder/200/200,active,100
DMart Premia Chowli Small : 500 gms,DMart Grocery,dmart,176.0,500 g,/api/placeholder/200/200,active,100
DMart Premia Kaju Tukda (Cashews) : 200 gms,Dry Fruits,cashew,376.0,200 g,/api/placeholder/200/200,active,100
Tata Sampann Moong Chilka (Pesara Pappu) : 500 gms,Flours & Grains,atta,99.0,500 g,/api/placeholder/200/200,active,100
DMart Healthy Choice Unpolished Moong Dal (Pesara Pappu) : 1 kg,Dals & Pulses,dal,195.0,1 kg,/api/placeholder/200/200,active,100
Tata Sampann Unpolished Green Moong (Pesara Pappu) : 500 gms,Flours & Grains,atta,98.0,500 g,/api/placeholder/200/200,active,100
Wonderland Cashews : 500 gms,Dry Fruits,cashew,770.0,500 g,/api/placeholder/200/200,active,100
Kalbavi Cashews (Kaju) : 500 gms,Dry Fruits,cashew,699.0,500 g,/api/placeholder/200/200,active,100
Happilo Whole Cashew Nuts : 500 gms,Dry Fruits,cashew,995.0,500 g,/api/placeholder/200/200,active,100
DMart Premia Kaju (240) Special : 200 gms,DMart Grocery,dmart,412.0,200 g,/api/placeholder/200/200,active,100
Tata Sampann 100% Organic Unpolished Moong Dal (Pesara Pappu) : 1 kg,Dals & Pulses,dal,290.0,1 kg,/api/placeholder/200/200,active,100
Organic Tattva Moong Dal Yellow Split : 1 kg,Dals & Pulses,dal,310.0,1 kg,/api/placeholder/200/200,active,100
DMart Premia Chowli Red : 500 gms,DMart Grocery,dmart,89.0,500 g,/api/placeholder/200/200,active,100
DMart Premia Premium Kaju (Cashews) - 210 : 200 gms,Dry Fruits,cashew,452.0,200 g,/api/placeholder/200/200,active,100
Organic Tattva Moong Dal Whole : 500 gms,Dals & Pulses,dal,145.0,500 g,/api/placeholder/200/200,active,100
24 Mantra Organic Moong Dal (Pesara Pappu) : 500 gms,Dals & Pulses,dal,170.0,500 g,/api/placeholder/200/200,active,100
Tenali Double Horse Moong Dall : 500 gms,Dals & Pulses,dal,85.0,500 g,/api/placeholder/200/200,active,100
Happilo Premium Roasted Cashew Nuts : 200 gms,Dry Fruits,cashew,465.0,200 g,/api/placeholder/200/200,active,100
VSR Moong Dal (Pesara Pappu) : 500 gms,Dals & Pulses,dal,110.0,500 g,/api/placeholder/200/200,active,100
DMart Premia Ranguni Wal,DMart Grocery,dmart,,,/api/placeholder/200/200,active,100
Pro Nature 100% Organic Moong Yellow : 500 gm,Flours & Grains,grain,158.0,500 g,/api/placeholder/200/200,active,100
Tata Sampann Toor Dal (Kandi Pappu) : 1 kg,Dals & Pulses,dal,276.0,1 kg,/api/placeholder/200/200,active,100
Nutraj Pista : 400 gms,Dry Fruits,pistachio,699.0,400 g,/api/placeholder/200/200,active,100
DMart Swaad Pista : 400 gms,DMart Grocery,dmart,545.0,400 g,/api/placeholder/200/200,active,100
Tata Sampann 100% Organic Unpolished Toor Dal (Kandi Pappu) : 1 kg,Dals & Pulses,dal,370.0,1 kg,/api/placeholder/200/200,active,100
ProV Select California Roasted & Salted Pistachios : 400 gms,Dry Fruits,pistachio,799.0,400 g,/api/placeholder/200/200,active,100
Organic Tattva Arhar Tur Dal : 1 kg,Dals & Pulses,dal,365.0,1 kg,/api/placeholder/200/200,active,100
DMart Premia Pista Plain (Pistachios) : 100 gms,Dry Fruits,pistachio,333.0,100 g,/api/placeholder/200/200,active,100
Parry's Toor Dal Unpolished : 1 kg,Dals & Pulses,dal,280.0,1 kg,/api/placeholder/200/200,active,100
Tenali Double Horse Toor Dall : 1 kgs,Dals & Pulses,dal,275.0,1 kg,/api/placeholder/200/200,active,100
Nutraj Premium California Pistachios (Pista) : 200 gms,Dry Fruits,pistachio,379.0,200 g,/api/placeholder/200/200,active,100
DMart Premia Soyawadi : 200 gms,DMart Grocery,dmart,35.0,200 g,/api/placeholder/200/200,active,100
Nutrela Soya Mini Chunks : 200 gms,Flours & Grains,grain,60.0,200 g,/api/placeholder/200/200,active,100
VSR Toor Dal : 2 kgs,Dals & Pulses,dal,480.0,2 kg,/api/placeholder/200/200,active,100
Saffola Mealmaker Soya Chunks : 400 gms,Dals & Pulses,dal,150.0,400 g,/api/placeholder/200/200,active,100
VSR Toor Dal : 1 kg,Dals & Pulses,dal,245.0,1 kg,/api/placeholder/200/200,active,100
Nutrela Soya Chunks : 200 gms,Dry Fruits,raisin,60.0,200 g,/api/placeholder/200/200,active,100
DMart Premia Soyabean : 500 gms,DMart Grocery,dmart,69.0,500 g,/api/placeholder/200/200,active,100
DMart Premia Mini Soya Chunks : 200 gms,DMart Grocery,dmart,38.0,200 g,/api/placeholder/200/200,active,100
Nutraj Iranian Pistachios (Pista) : 200 gms,Dry Fruits,pistachio,449.0,200 g,/api/placeholder/200/200,active,100
Nutrela Soya Granules : 200 gms,Flours & Grains,grain,60.0,200 g,/api/placeholder/200/200,active,100
24 Mantra Organic Tur Dal (Kandi Pappu) : 500 gms,Dals & Pulses,dal,180.0,500 g,/api/placeholder/200/200,active,100
Prov Select California Pistachio Roasted & Salted : 750 g,Dry Fruits,pistachio,1499.0,750 g,/api/placeholder/200/200,active,100
Nutrela Soya Chunks: 1 kg,Dry Fruits,raisin,210.0,1 kg,/api/placeholder/200/200,active,100
Pro Nature Tur Dal Unpolished : 500 g,Dals & Pulses,dal,176.0,500 g,/api/placeholder/200/200,active,100
DMart Premia Desi Kabuli Chana (Bombai Senagalu) : 1 kg,DMart Grocery,dmart,287.0,1 kg,/api/placeholder/200/200,active,100
Tata Sampann Urad Dal (Minapa pappu) : 1 kg,Dals & Pulses,dal,249.0,1 kg,/api/placeholder/200/200,active,100
Tenali Double Horse Urad Dal (Minapa Pappu) : 1 kg,Dals & Pulses,dal,190.0,1 kg,/api/placeholder/200/200,active,100
Nutraj Arabian Premium Dates : 500 gms,Dry Fruits,dates,199.0,500 g,/api/placeholder/200/200,active,100
DMart Premia Udid Dal Chilti (Minapa pappu) : 500 gms,Dals & Pulses,dal,105.0,500 g,/api/placeholder/200/200,active,100
Shamim Iranian Wet Dates : 400 gms,Dry Fruits,dates,210.0,400 g,/api/placeholder/200/200,active,100
DMart Premia Urad Whole Premium : 1 Kg,DMart Grocery,dmart,237.0,1 kg,/api/placeholder/200/200,active,100
Date Crown Fard (Khajur) : 500 gms,Dry Fruits,dates,315.0,500 g,/api/placeholder/200/200,active,100
Kimia Seeded Dates : 400 gms,Dry Fruits,dates,310.0,400 g,/api/placeholder/200/200,active,100
Organic Tattva Kabuli Chana : 500 gms,Flours & Grains,atta,199.0,500 g,/api/placeholder/200/200,active,100
Nutraj Kimia Dates : 400 gm,Dry Fruits,dates,399.0,400 g,/api/placeholder/200/200,active,100
Date Crown Khenaizi (Khajur) : 500 gms,Dry Fruits,dates,279.0,500 g,/api/placeholder/200/200,active,100
DMart Premia Red Dried Dates (Kharik) : 100 gms,Dry Fruits,dates,89.0,100 g,/api/placeholder/200/200,active,100
Nutraj Kalmi Dates (Safawi) : 500 gms,Dry Fruits,dates,749.0,500 g,/api/placeholder/200/200,active,100
Vijayalakshmi Deer Urad Dal (Minapa pappu) : 1 kg,Dals & Pulses,dal,198.0,1 kg,/api/placeholder/200/200,active,100
Farmley Dates Bites : 18 gms,Dry Fruits,dates,40.0,18 g,/api/placeholder/200/200,active,100
Lion Deseeded Dates (Khajur) : 500 gms,Dry Fruits,dates,145.0,500 g,/api/placeholder/200/200,active,100
Royal Crown Arabian Delight Luxury Dates : 500 gm,Dry Fruits,dates,270.0,500 g,/api/placeholder/200/200,active,100
Nutraj Dry Dates (Yellow) Chuara-Kharek Pouch : 500 gms,Dry Fruits,dates,299.0,500 g,/api/placeholder/200/200,active,100
Date Crown Kalmi Safawi Dates : 500 gms,Dry Fruits,dates,400.0,500 g,/api/placeholder/200/200,active,100
Date Crown Bumaan Dates : 500 gms,Dry Fruits,dates,155.0,500 g,/api/placeholder/200/200,active,100
Organic Tattva Urad Dal Whole White : 500 gms,Dals & Pulses,dal,175.0,500 g,/api/placeholder/200/200,active,100
Emperor Dates Iranian Muzafati : 400 gms,Dry Fruits,dates,200.0,400 g,/api/placeholder/200/200,active,100
Emperor Royal Peacock Seeded Dates (Khajur) : 500 gms,Dry Fruits,dates,130.0,500 g,/api/placeholder/200/200,active,100
Parry's Urad Dal Whole : 1 kg,Dals & Pulses,dal,210.0,1 kg,/api/placeholder/200/200,active,100
Apis Classic Dates : 500 gms,Dry Fruits,dates,180.0,500 g,/api/placeholder/200/200,active,100
Tenali Double Horse Urad Dal (Minapa Pappu) : 500 gm,Dals & Pulses,dal,98.0,500 g,/api/placeholder/200/200,active,100
Emperor Dates - Deseeded Dates : 500 gms,Dry Fruits,dates,150.0,500 g,/api/placeholder/200/200,active,100
Gulf Finest Classic Dates : 500 gm,Dry Fruits,dates,162.0,500 g,/api/placeholder/200/200,active,100
Emperor Dates - Dates with Seed : 500 gms,Dry Fruits,dates,110.0,500 g,/api/placeholder/200/200,active,100
Lion Layina Seeded Dates : 500 gms,Dry Fruits,dates,114.0,500 g,/api/placeholder/200/200,active,100
Organic Tattva Urad Dal White Split : 500 gms,Dals & Pulses,dal,170.0,500 g,/api/placeholder/200/200,active,100
Royal Crown Hand Picked Mazafati Dates : 500 gm,Dry Fruits,dates,261.0,500 g,/api/placeholder/200/200,active,100
VSR Urad Wash Gota (Minapa pappu) : 1 kg,Dry Fruits,dates,209.0,1 kg,/api/placeholder/200/200,active,100
Gulf Zahidi Dates : 500 gm,Dry Fruits,dates,162.0,500 g,/api/placeholder/200/200,active,100
Ziofit Clasic Seedless Sultan Dates : 500 gms,Dry Fruits,dates,265.0,500 g,/api/placeholder/200/200,active,100
VSR Urad Dal (Minapa pappu) : 1 kg,Dals & Pulses,dal,202.0,1 kg,/api/placeholder/200/200,active,100
24 Mantra Organic Urad Dal White Whole (Minapa pappu) : 500 gms,Dals & Pulses,dal,175.0,500 g,/api/placeholder/200/200,active,100
Pro Nature 100% Organic Kabuli Chana : 500 gm,Flours & Grains,grain,196.0,500 g,/api/placeholder/200/200,active,100
Apis Deseeded Dates : 500 gms,Dry Fruits,dates,145.0,500 g,/api/placeholder/200/200,active,100
Apis Arabian Pearls Premium Fard Dates : 500 gms,Dry Fruits,dates,249.0,500 g,/api/placeholder/200/200,active,100
VSR Urad Dal (Minapa pappu) : 500 gms,Dals & Pulses,dal,98.0,500 g,/api/placeholder/200/200,active,100
24 Mantra Organic Urad Black Dal Whole (Minapa pappu) : 500 gms,Dals & Pulses,dal,175.0,500 g,/api/placeholder/200/200,active,100
24 Mantra Organic Urad Dal White Split (Minapa pappu) : 500 gms,Dals & Pulses,dal,175.0,500 g,/api/placeholder/200/200,active,100
Apis Select Dates : 500 gms,Dry Fruits,dates,299.0,500 g,/api/placeholder/200/200,active,100
Tenali Double Horse Black Gram Rounds : 1 kg,Dals & Pulses,dal,170.0,1 kg,/api/placeholder/200/200,active,100
Lion Dates : 500 gms,Dry Fruits,dates,136.0,500 g,/api/placeholder/200/200,active,100
DMart Premia Chana Green (Senagalu) : 500 gms,DMart Grocery,dmart,85.0,500 g,/api/placeholder/200/200,active,100
DMart Premia Kismis Selected : 100 gms,DMart Grocery,dmart,113.0,100 g,/api/placeholder/200/200,active,100
Mahafruit Long Seedless Kishmish : 500 gms,Dals & Pulses,dal,199.0,500 g,/api/placeholder/200/200,active,100
Happilo Premium Afghani Seedless Black Raisins : 250 gms,Dry Fruits,raisin,315.0,250 g,/api/placeholder/200/200,active,100
Happilo Seedless Green Raisins : 250 gms,Dry Fruits,raisin,165.0,250 g,/api/placeholder/200/200,active,100
Pro Nature 100% Organic Kala Channa : 500 gm,Dals & Pulses,dal,119.0,500 g,/api/placeholder/200/200,active,100
Organic Tattva Masoor Malka Split : 500 gms,Flours & Grains,atta,140.0,500 g,/api/placeholder/200/200,active,100
Nutraj Daily Walnut Kernels : 500 gms,Dals & Pulses,dal,899.0,500 g,/api/placeholder/200/200,active,100
Tenali Double Horse Urad Gota : 1 kg,Dals & Pulses,dal,215.0,1 kg,/api/placeholder/200/200,active,100
DMart Premia Daliya: 500 gm,Dals & Pulses,dal,110.0,500 g,/api/placeholder/200/200,active,100
Nutraj California Walnut Kernels (Akrod Magaj) : 250 gms,Dals & Pulses,dal,499.0,250 g,/api/placeholder/200/200,active,100
Nutraj California Whole Walnut (Akrod) : 1 kg,Dals & Pulses,dal,999.0,,/api/placeholder/200/200,active,100
DMart Premia Akrod Magaj (Walnut Kernels) : 100 gms,DMart Grocery,dmart,308.0,100 g,/api/placeholder/200/200,active,100
DMart Premia Udid (Minapa pappu) : 1 kg,DMart Grocery,dmart,203.0,1 kg,/api/placeholder/200/200,active,100
Nutraj Kashmir Walnut Kernels : 250 gms,Dals & Pulses,dal,399.0,250 g,/api/placeholder/200/200,active,100
Ziofit California Walnut Kernels : 200 gms,Dals & Pulses,dal,585.0,200 g,/api/placeholder/200/200,active,100
Pro Nature 100% Organic Daliya (Broken Wheat) : 500 gm,Dals & Pulses,dal,72.0,500 g,/api/placeholder/200/200,active,100
Pro Nature Organic Urad Black Whole : 500 g,Masala & Spices,turmeric,149.0,500 g,/api/placeholder/200/200,active,100
DMart Premia Moong Whole: 1 Kg,DMart Grocery,dmart,188.0,1 kg,/api/placeholder/200/200,active,100
DMart Premia Mix Dal : 1 kg,Dals & Pulses,dal,200.0,1 kg,/api/placeholder/200/200,active,100
DMart Premia Vatana Black,DMart Grocery,dmart,,,/api/placeholder/200/200,active,100
DMart Premia Matki : 500 gms,DMart Grocery,dmart,66.0,500 g,/api/placeholder/200/200,active,100
DMart Premia Masoor Whole (Erra gullu) : 500 gms,DMart Grocery,dmart,68.0,500 g,/api/placeholder/200/200,active,100
Farmley Panchmeva Mix Dryfruit : 425 gm,Flours & Grains,wheat,599.0,425 g,/api/placeholder/200/200,active,100
DMart Premia Mixed Dry Fruits : 500 gms,DMart Grocery,dmart,368.0,500 g,/api/placeholder/200/200,active,100
Farmley Berry Mix : 200 g,DMart Grocery,premia,349.0,200 g,/api/placeholder/200/200,active,100
Farmley Seed Mix : 200 g,DMart Grocery,premia,229.0,200 g,/api/placeholder/200/200,active,100
Farmley Snack Mix Mexican Peri-Peri : 405 g,Dals & Pulses,lentil,499.0,405 g,/api/placeholder/200/200,active,100
Farmley Trail Mix : 200 g,Cooking Oil,oil,349.0,200 g,/api/placeholder/200/200,active,100
DMart Premia Nuts & Seeds Mix : 100 gm,DMart Grocery,dmart,120.0,100 g,/api/placeholder/200/200,active,100
DMart Premia Trail Mix : 100 gm,DMart Grocery,dmart,125.0,100 g,/api/placeholder/200/200,active,100
DMart Premia Breakfast Mix : 100 gm,DMart Grocery,dmart,120.0,100 g,/api/placeholder/200/200,active,100
Happilo Healthy Nutmix : 350 gms,Flours & Grains,wheat,599.0,350 g,/api/placeholder/200/200,active,100
DMart Premia Vatana Green : 500 gms,DMart Grocery,dmart,190.0,500 g,/api/placeholder/200/200,active,100
DMart Premia Makhana : 200 gms,DMart Grocery,dmart,594.0,200 g,/api/placeholder/200/200,active,100
Farmley Prasadam Makhana Pouch : 200 gms,Dals & Pulses,dal,595.0,,/api/placeholder/200/200,active,100
Farmley Himalayan Salted Makhana Jar : 83 gms,Salt/Sugar/Jaggery,salt,259.0,83 g,/api/placeholder/200/200,active,100
DMart Premia Wal,DMart Grocery,dmart,,,/api/placeholder/200/200,active,100
Farmley Peri Peri Makhana Jar : 83 gms,Masala & Spices,pepper,259.0,83 g,/api/placeholder/200/200,active,100
DMart Premia Mix Chana-Vatna (Sprout) : 500 gms,DMart Grocery,dmart,96.0,500 g,/api/placeholder/200/200,active,100
Farmley Cream & Onion Makhana Jar : 83 gms,Cooking Oil,oil,259.0,83 g,/api/placeholder/200/200,active,100
DMart Premia Mix Pulse (Sprout) : 500 gms,Dals & Pulses,pulse,95.0,500 g,/api/placeholder/200/200,active,100
Farmley Tangy Tomato Makhana Jar : 83 gms,DMart Grocery,dmart,259.0,83 g,/api/placeholder/200/200,active,100
Farmley Minty Pudina Makhana Jar : 83 gms,Dals & Pulses,lentil,259.0,83 g,/api/placeholder/200/200,active,100
Farmley Cheese & Herbs Makhana : 83 gm,Ghee & Vanaspati,ghee,259.0,83 g,/api/placeholder/200/200,active,100
Khetika Naturale Premium Raw Makhana : 250 g,DMart Grocery,premia,449.0,250 g,/api/placeholder/200/200,active,100
Nutraj Dried Figs (Anjeer) : 500 gms,Rice & Rice Products,rice,899.0,500 g,/api/placeholder/200/200,active,100
Healthy Crunch Anjeer (Figs) : 250 gms,Flours & Grains,wheat,375.0,250 g,/api/placeholder/200/200,active,100
DMart Premia Groundnut (Veru Senega/Palleelu) : 1 kg,DMart Grocery,dmart,205.0,1 kg,/api/placeholder/200/200,active,100
Organic Tattva Groundnuts (Peanuts) : 500 gms,Flours & Grains,atta,185.0,500 g,/api/placeholder/200/200,active,100
VSR Raw Peanut (Veru Senega/Palleelu) : 1 kg,Dals & Pulses,dal,238.0,1 kg,/api/placeholder/200/200,active,100
VSR Raw Peanut (Veru Senega/Palleelu) : 500 gms,Dals & Pulses,dal,120.0,500 g,/api/placeholder/200/200,active,100
Pro Nature Organic Raw Peanuts : 1 kg,Masala & Spices,turmeric,336.0,1 kg,/api/placeholder/200/200,active,100
Pro Nature 100% Organic Raw Peanuts : 500 gm,Dry Fruits,dates,174.0,500 g,/api/placeholder/200/200,active,100
DMart Premia Sugar : 5 kgs,DMart Grocery,dmart,264.0,5 kg,/api/placeholder/200/200,active,100
DMart Premia Jeera (Jeelakarra) : 200 gms,DMart Grocery,dmart,112.0,200 g,/api/placeholder/200/200,active,100
DMart Premia Poha Jada (Atukulu) : 1 kg,DMart Grocery,dmart,85.0,1 kg,/api/placeholder/200/200,active,100
Premium Jaggery : 900 gms,Salt/Sugar/Jaggery,jaggery,90.0,900 g,/api/placeholder/200/200,active,100
DMart Premia Green Elaichi (Elakulu) : 50 gms,DMart Grocery,dmart,354.0,50 g,/api/placeholder/200/200,active,100
DMart Premia Sabudana : 1 kg,DMart Grocery,dmart,82.0,1 kg,/api/placeholder/200/200,active,100
DMart Premia Green Elaichi Economy (Elakulu) : 10 gms,DMart Grocery,dmart,60.0,10 g,/api/placeholder/200/200,active,100
DMart Premia Black Pepper : 100 gms,DMart Grocery,dmart,158.0,100 g,/api/placeholder/200/200,active,100
DMart Premia Til White (Nuvvulu) : 100 gms,DMart Grocery,dmart,33.0,100 g,/api/placeholder/200/200,active,100
DMart Premia Kashmiri Chilli Powder Deluxe : 200 gms,DMart Grocery,dmart,164.0,200 g,/api/placeholder/200/200,active,100
Keshar Premium Natural Jaggery Jar : 800 gms,Salt/Sugar/Jaggery,jaggery,125.0,800 g,/api/placeholder/200/200,active,100
DMart Premia Dry Coconut : 500 gms,DMart Grocery,dmart,250.0,500 g,/api/placeholder/200/200,active,100
DMart Premia Badishep : 200 gms,DMart Grocery,dmart,123.0,200 g,/api/placeholder/200/200,active,100
DMart Premia Poha Patla (Atukulu) : 500 gms,DMart Grocery,dmart,52.0,500 g,/api/placeholder/200/200,active,100
DMart Premia Khaskhas (Gasagasaalu) : 100 gms,DMart Grocery,dmart,205.0,100 g,/api/placeholder/200/200,active,100
DMart Premia Dhaniya : 400 gms,DMart Grocery,dmart,146.0,400 g,/api/placeholder/200/200,active,100
DMart Premia Haldi Powder Deluxe (Pasupu) : 200 gms,DMart Grocery,dmart,78.0,200 g,/api/placeholder/200/200,active,100
DMart Premia Coconut Powder : 200 gms,DMart Grocery,dmart,112.0,200 g,/api/placeholder/200/200,active,100
DMart Premia Dhania Powder Deluxe : 1 kg,DMart Grocery,dmart,200.0,1 kg,/api/placeholder/200/200,active,100
DMart Premia Lukhnowi Badishep : 100 gms,DMart Grocery,dmart,60.0,100 g,/api/placeholder/200/200,active,100
DMart Premia Cassia Taj (Dalchina chekka) : 100 gms,Dals & Pulses,dal,93.0,100 g,/api/placeholder/200/200,active,100
Mamra - Puffed Rice (Murmuralu) : 500 gms,Rice & Rice Products,rice,60.0,500 g,/api/placeholder/200/200,active,100
DMart Premia Ajma (Vamu) : 100 gm,DMart Grocery,dmart,53.0,100 g,/api/placeholder/200/200,active,100
Jaggery : 900 gms,Salt/Sugar/Jaggery,jaggery,90.0,900 g,/api/placeholder/200/200,active,100
DMart Premia Kasoori Methi (Menthulu) : 100 gms,DMart Grocery,dmart,89.0,100 g,/api/placeholder/200/200,active,100
DMart Premia Lawang : 20 gms,DMart Grocery,dmart,43.0,20 g,/api/placeholder/200/200,active,100
Farmley Cream & Onion Makhana Jar : 83 gms,Cooking Oil,oil,259.0,83 g,/api/placeholder/200/200,active,100
DMart Premia Mix Pulse (Sprout) : 500 gms,Dals & Pulses,pulse,95.0,500 g,/api/placeholder/200/200,active,100
Farmley Tangy Tomato Makhana Jar : 83 gms,DMart Grocery,dmart,259.0,83 g,/api/placeholder/200/200,active,100
Farmley Minty Pudina Makhana Jar : 83 gms,Dals & Pulses,lentil,259.0,83 g,/api/placeholder/200/200,active,100
Farmley Cheese & Herbs Makhana : 83 gm,Ghee & Vanaspati,ghee,259.0,83 g,/api/placeholder/200/200,active,100
Khetika Naturale Premium Raw Makhana : 250 g,DMart Grocery,premia,449.0,250 g,/api/placeholder/200/200,active,100
Nutraj Dried Figs (Anjeer) : 500 gms,Rice & Rice Products,rice,899.0,500 g,/api/placeholder/200/200,active,100
Healthy Crunch Anjeer (Figs) : 250 gms,Flours & Grains,wheat,375.0,250 g,/api/placeholder/200/200,active,100
DMart Premia Groundnut (Veru Senega/Palleelu) : 1 kg,DMart Grocery,dmart,205.0,1 kg,/api/placeholder/200/200,active,100
Organic Tattva Groundnuts (Peanuts) : 500 gms,Flours & Grains,atta,185.0,500 g,/api/placeholder/200/200,active,100
VSR Raw Peanut (Veru Senega/Palleelu) : 1 kg,Dals & Pulses,dal,238.0,1 kg,/api/placeholder/200/200,active,100
VSR Raw Peanut (Veru Senega/Palleelu) : 500 gms,Dals & Pulses,dal,120.0,500 g,/api/placeholder/200/200,active,100
Pro Nature Organic Raw Peanuts : 1 kg,Masala & Spices,turmeric,336.0,1 kg,/api/placeholder/200/200,active,100
Pro Nature 100% Organic Raw Peanuts : 500 gm,Dry Fruits,dates,174.0,500 g,/api/placeholder/200/200,active,100
DMart Premia Sugar : 5 kgs,DMart Grocery,dmart,264.0,5 kg,/api/placeholder/200/200,active,100
DMart Premia Jeera (Jeelakarra) : 200 gms,DMart Grocery,dmart,112.0,200 g,/api/placeholder/200/200,active,100
DMart Premia Poha Jada (Atukulu) : 1 kg,DMart Grocery,dmart,85.0,1 kg,/api/placeholder/200/200,active,100
Premium Jaggery : 900 gms,Salt/Sugar/Jaggery,jaggery,90.0,900 g,/api/placeholder/200/200,active,100
DMart Premia Green Elaichi (Elakulu) : 50 gms,DMart Grocery,dmart,354.0,50 g,/api/placeholder/200/200,active,100
DMart Premia Sabudana : 1 kg,DMart Grocery,dmart,82.0,1 kg,/api/placeholder/200/200,active,100
DMart Premia Green Elaichi Economy (Elakulu) : 10 gms,DMart Grocery,dmart,60.0,10 g,/api/placeholder/200/200,active,100
DMart Premia Black Pepper : 100 gms,DMart Grocery,dmart,158.0,100 g,/api/placeholder/200/200,active,100
DMart Premia Til White (Nuvvulu) : 100 gms,DMart Grocery,dmart,33.0,100 g,/api/placeholder/200/200,active,100
DMart Premia Kashmiri Chilli Powder Deluxe : 200 gms,DMart Grocery,dmart,164.0,200 g,/api/placeholder/200/200,active,100
Keshar Premium Natural Jaggery Jar : 800 gms,Salt/Sugar/Jaggery,jaggery,125.0,800 g,/api/placeholder/200/200,active,100
DMart Premia Dry Coconut : 500 gms,DMart Grocery,dmart,250.0,500 g,/api/placeholder/200/200,active,100
DMart Premia Badishep : 200 gms,DMart Grocery,dmart,123.0,200 g,/api/placeholder/200/200,active,100
DMart Premia Poha Patla (Atukulu) : 500 gms,DMart Grocery,dmart,52.0,500 g,/api/placeholder/200/200,active,100
DMart Premia Khaskhas (Gasagasaalu) : 100 gms,DMart Grocery,dmart,205.0,100 g,/api/placeholder/200/200,active,100
DMart Premia Dhaniya : 400 gms,DMart Grocery,dmart,146.0,400 g,/api/placeholder/200/200,active,100
DMart Premia Haldi Powder Deluxe (Pasupu) : 200 gms,DMart Grocery,dmart,78.0,200 g,/api/placeholder/200/200,active,100
DMart Premia Coconut Powder : 200 gms,DMart Grocery,dmart,112.0,200 g,/api/placeholder/200/200,active,100
