productId,name,description,price,mrp,quantity,category,subcategory,brand,imageUrl,isAvailable,createdAt,updatedAt
P7196,Mixed Sprouts,Mixed Sprouts,44,75,200 g,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:47.778113Z,2025-01-11T10:51:47.778113Z
P8863,Spinach (Without Roots) (Palak),Spinach (Without Roots) (Palak),42,80,1 unit,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:47.778113Z,2025-01-11T10:51:47.778113Z
P3478,Lemon - Organically grown (Nimbu),Lemon - Organically grown (Nimbu),39,52,250 g,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:47.779111Z,2025-01-11T10:51:47.779111Z
P1548,Green Peas (Peeled),Green Peas (Peeled),60,160,200 g,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:47.779111Z,2025-01-11T10:51:47.779111Z
P8504,Grated Carrot,Grated Carrot,20,80,250 g,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:47.780111Z,2025-01-11T10:51:47.780111Z
P7085,Spinach - Chopped,Spinach - Chopped,37,100,250 g,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:47.780111Z,2025-01-11T10:51:47.780111Z
P7608,Fenugreek Leaves (without Roots) (Methi),Fenugreek Leaves (without Roots) (Methi),48,60,200 g,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:47.781114Z,2025-01-11T10:51:47.781114Z
P9971,Lady Finger - Organically grown (Bhindi),Lady Finger - Organically grown (Bhindi),33,43,250 g,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:47.781114Z,2025-01-11T10:51:47.781114Z
P9436,Cherry Tomatoes,Cherry Tomatoes,70,91,200 g,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:47.782112Z,2025-01-11T10:51:47.782112Z
P9765,Baby Corn - Packet,Baby Corn - Packet,61,80,200 g,Baby Products,Baby & Toddler Toys,Johnson's Baby,/api/placeholder/200/200,true,2025-01-11T10:51:47.783113Z,2025-01-11T10:51:47.783113Z
P4206,Garlic Peeled,Garlic Peeled,90,0,100 g,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:47.784114Z,2025-01-11T10:51:47.784114Z
P7302,Exotic Vegetable Salad - Hydroponically Grown,Exotic Vegetable Salad - Hydroponically Grown,123,190,1 box (250-300 g),Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:47.784114Z,2025-01-11T10:51:47.784114Z
P8277,Cabbage - Organically grown (Patta Gobhi),Cabbage - Organically grown (Patta Gobhi),23,32,1 piece (300 g - 400 g),Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:47.785112Z,2025-01-11T10:51:47.785112Z
P8162,Green Cucumber - Organically grown (Kheera),Green Cucumber - Organically grown (Kheera),28,39,500 g,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:47.785112Z,2025-01-11T10:51:47.785112Z
P9239,Hearty Autumn Leafy Veggie Mix - Hydroponically Grown,Hearty Autumn Leafy Veggie Mix - Hydroponically Grown,105,147,125 g - 150 g,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:47.786112Z,2025-01-11T10:51:47.786112Z
P4806,Mint Leaves (Without Roots) (Pudina),Mint Leaves (Without Roots) (Pudina),24,90,100 g,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:47.786112Z,2025-01-11T10:51:47.786112Z
P7879,Parsley,Parsley,18,23,50 g,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:47.787112Z,2025-01-11T10:51:47.787112Z
P6774,Mojito Combo,Mojito Combo,56,135,100 g + 250 g - 300 g,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:47.787112Z,2025-01-11T10:51:47.787112Z
P3537,Rosemary,Rosemary,36,48,20 g,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:47.788112Z,2025-01-11T10:51:47.788112Z
P9086,Romaine Lettuce,Romaine Lettuce,50,70,200 g - 300 g,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:47.788112Z,2025-01-11T10:51:47.788112Z
P3448,White Onion (Safed Pyaz),White Onion (Safed Pyaz),48,63,500 g,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:47.788112Z,2025-01-11T10:51:47.788112Z
P6895,Drumstick Cut,Drumstick Cut,62,105,200 g,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:47.789111Z,2025-01-11T10:51:47.789111Z
P7539,Oyster Mushroom,Oyster Mushroom,158,219,1 Box (200 g),Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:47.789111Z,2025-01-11T10:51:47.789111Z
P2626,Broccoli Soup - Combo,Broccoli Soup - Combo,165,216,1 unit (300 - 400 g) + 1 kg + 200 g,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:47.790111Z,2025-01-11T10:51:47.790111Z
P8342,Kale Leaves,Kale Leaves,47,62,100 g - 125 g,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:47.790111Z,2025-01-11T10:51:47.790111Z
P1646,Butternut Squash,Butternut Squash,394,539,1 kg,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:47.791111Z,2025-01-11T10:51:47.791111Z
P0098,Black Carrot,Black Carrot,32,44,500 g,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:47.791111Z,2025-01-11T10:51:47.791111Z
P7263,Chinese Cabbage,Chinese Cabbage,26,33,1 piece (400 g - 700 g),Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:47.792112Z,2025-01-11T10:51:47.792112Z
P9122,Asparagus Bunch,Asparagus Bunch,114,150,100 g,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:47.792112Z,2025-01-11T10:51:47.792112Z
P6954,Cauliflower (Phool Gobhi),Cauliflower (Phool Gobhi),17,22,1 piece (400 g - 600 g),Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:47.794112Z,2025-01-11T10:51:47.794112Z
P6936,Radish (Mooli),Radish (Mooli),23,29,500 g - 600 g,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:47.794112Z,2025-01-11T10:51:47.794112Z
P2618,Onion - 1 kg (Pack of 2),Onion - 1 kg (Pack of 2),79,110,2 x 1 kg,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:47.795112Z,2025-01-11T10:51:47.795112Z
P0032,Brinjal Bharta (Baingan),Brinjal Bharta (Baingan),33,43,500 g,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:47.796112Z,2025-01-11T10:51:47.796112Z
P6616,Bottle Gourd (Lauki),Bottle Gourd (Lauki),52,68,1 piece (400 g - 600 g),Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:47.797114Z,2025-01-11T10:51:47.797114Z
P6996,Amla (Amla),Amla (Amla),22,27,250 g,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:47.797114Z,2025-01-11T10:51:47.797114Z
P7401,Desi Salad Combo,Desi Salad Combo,58,77,500 g + 500 g - 600 g + 500 g,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:47.798112Z,2025-01-11T10:51:47.798112Z
P6486,Turnip (Shalgam),Turnip (Shalgam),21,26,500 g,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:47.798112Z,2025-01-11T10:51:47.798112Z
P8056,Small Purple Brinjal (Baingan),Small Purple Brinjal (Baingan),32,40,250 g - 300 g,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:47.799111Z,2025-01-11T10:51:47.799111Z
P7133,Pointed Gourd (Parwal),Pointed Gourd (Parwal),29,37,250 g,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:47.799111Z,2025-01-11T10:51:47.799111Z
P4674,Sponge Gourd (Tori),Sponge Gourd (Tori),58,79,400 g - 500 g,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:47.800112Z,2025-01-11T10:51:47.800112Z
P7317,Amla Beetroot & Carrot Juice - Combo,Amla Beetroot & Carrot Juice - Combo,53,70,500 g + 500 g -600 g + 250 g,Grocery & Food,Fresh Fruits,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:47.800112Z,2025-01-11T10:51:47.800112Z
P5917,Red Potato (Aloo),Red Potato (Aloo),28,37,1 kg,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:47.801111Z,2025-01-11T10:51:47.801111Z
P6519,Raw Papaya (Kacha Papita),Raw Papaya (Kacha Papita),19,24,1 piece (400 g - 600 g),Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:47.801111Z,2025-01-11T10:51:47.801111Z
P4815,Green Soup - Combo,Green Soup - Combo,48,62,250 g + 250 g + 200 g,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:47.802113Z,2025-01-11T10:51:47.802113Z
P3913,Halwa Carrot (Gajar),Halwa Carrot (Gajar),54,69,2 kg,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:47.802113Z,2025-01-11T10:51:47.802113Z
P2120,Raw Banana (Kacha Kela),Raw Banana (Kacha Kela),34,43,3 pieces,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:47.802113Z,2025-01-11T10:51:47.802113Z
P1014,Chappan Tinda/ Summer Squash,Chappan Tinda/ Summer Squash,22,29,500 g,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:47.803111Z,2025-01-11T10:51:47.803111Z
P7374,Green Pumpkin (Hara Kaddu),Green Pumpkin (Hara Kaddu),64,82,1.5 kg - 2.5 kg,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:47.803111Z,2025-01-11T10:51:47.803111Z
P4681,Long Purple Brinjal (Baingan),Long Purple Brinjal (Baingan),52,72,500 g,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:47.804111Z,2025-01-11T10:51:47.804111Z
P2671,Onion (1 kg) + Potato 1 kg + Hybrid Tomato -500 g Combo,Onion (1 kg) + Potato 1 kg + Hybrid Tomato -500 g Combo,133,182,1 unit,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:47.804111Z,2025-01-11T10:51:47.804111Z
P4734,Onion (1 kg) + Potato - 1 kg + Desi Tomato - 500 g Combo,Onion (1 kg) + Potato - 1 kg + Desi Tomato - 500 g Combo,108,144,500 g + 200 g + 250 g - 300 g + 100 g,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:47.805112Z,2025-01-11T10:51:47.805112Z
P4430,Cowpea Beans (Lobia Phali),Cowpea Beans (Lobia Phali),155,216,1 unit,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:47.805112Z,2025-01-11T10:51:47.805112Z
P4096,Hydroponic Sweet Bell Pepper (Cocktail),Hydroponic Sweet Bell Pepper (Cocktail),15,20,250 g,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:47.805112Z,2025-01-11T10:51:47.805112Z
P8691,Sweet Corn - Packet,Sweet Corn - Packet,126,250,2 pieces (200 g - 350 g),Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:47.806110Z,2025-01-11T10:51:47.806110Z
P6788,Lettuce Box - Hydroponically Grown,Lettuce Box - Hydroponically Grown,39,75,180 g - 200 g,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:47.807112Z,2025-01-11T10:51:47.807112Z
P1676,Potato - Organically Grown,Potato - Organically Grown,47,58,1 unit (100 g - 125 g),Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:47.807112Z,2025-01-11T10:51:47.807112Z
P6996,Portion Pumpkin,Portion Pumpkin,37,48,1 kg,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:47.808111Z,2025-01-11T10:51:47.808111Z
P5482,Red Bell Pepper,Red Bell Pepper,47,60,1 pack (500 g),Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:47.808111Z,2025-01-11T10:51:47.808111Z
P4313,Lettuce Mix - Hydroponically Grown,Lettuce Mix - Hydroponically Grown,46,58,1 piece (125 g - 175 g),Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:47.808111Z,2025-01-11T10:51:47.808111Z
P9380,Fenugreek (Methi) - Chopped,Fenugreek (Methi) - Chopped,68,89,1 unit,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:47.809114Z,2025-01-11T10:51:47.809114Z
P4606,Snacking Seedless Cucumber - Hydroponically Grown,Snacking Seedless Cucumber - Hydroponically Grown,50,75,200 g,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:47.809114Z,2025-01-11T10:51:47.809114Z
P0421,Spinach (Palak),Spinach (Palak),73,94,500 g,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:47.810111Z,2025-01-11T10:51:47.810111Z
P7932,Yellow Bell Pepper,Yellow Bell Pepper,14,17,1 unit,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:47.810111Z,2025-01-11T10:51:47.810111Z
P6010,Pumpkin (Cut),Pumpkin (Cut),64,84,1 piece (125 g - 175 g),Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:47.811110Z,2025-01-11T10:51:47.811110Z
P2606,Green Moong Sprouts,Green Moong Sprouts,40,55,250 g,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:47.811110Z,2025-01-11T10:51:47.811110Z
P3071,Green Capsicum - Organically Grown,Green Capsicum - Organically Grown,39,70,150 g - 160 g,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:47.811110Z,2025-01-11T10:51:47.811110Z
P8472,Red Cherry Tomatoes - Hydroponically Grown,Red Cherry Tomatoes - Hydroponically Grown,28,39,250-300 g,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:47.812111Z,2025-01-11T10:51:47.812111Z
P4496,French Fresh Beans - Organically grown,French Fresh Beans - Organically grown,68,91,100 g,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:47.812111Z,2025-01-11T10:51:47.812111Z
P2472,Organic Radish,Organic Radish,24,31,250 g,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:47.813112Z,2025-01-11T10:51:47.813112Z
P6795,Parsley - Hydroponically Grown,Parsley - Hydroponically Grown,19,24,2 pieces (250 g - 350 g),Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:47.813112Z,2025-01-11T10:51:47.813112Z
P5634,Basil Leaves - Hydroponically Grown,Basil Leaves - Hydroponically Grown,73,93,25 g,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:47.815112Z,2025-01-11T10:51:47.815112Z
P0342,Spring Onion (Hari Pyaz),Spring Onion (Hari Pyaz),70,97,1 unit,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:47.815112Z,2025-01-11T10:51:47.815112Z
P8481,Jackfruit (Cut) (Kathal),Jackfruit (Cut) (Kathal),25,31,150 g,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:47.816111Z,2025-01-11T10:51:47.816111Z
P4389,Fenugreek (Methi),Fenugreek (Methi),53,105,200 g,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:47.817111Z,2025-01-11T10:51:47.817111Z
P3423,Salad Box - Hydroponically Grown,Salad Box - Hydroponically Grown,23,29,250 g,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:47.817111Z,2025-01-11T10:51:47.817111Z
P4973,Rocket leaves/ Arugula - Hydroponically Grown,Rocket leaves/ Arugula - Hydroponically Grown,96,129,1 box,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:47.818111Z,2025-01-11T10:51:47.818111Z
P5322,Curry Leaves (Kadi Patta),Curry Leaves (Kadi Patta),82,300,40 g - 50 g,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:47.818111Z,2025-01-11T10:51:47.818111Z
P9914,Pulao Veggie Mix,Pulao Veggie Mix,21,26,100 g,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:47.819111Z,2025-01-11T10:51:47.819111Z
P5183,Iceberg Lettuce,Iceberg Lettuce,52,130,250 g,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:47.819111Z,2025-01-11T10:51:47.819111Z
P5626,Green Lettuce,Green Lettuce,37,49,250 g,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:47.820111Z,2025-01-11T10:51:47.820111Z
P0810,Spinach - Hydroponically Grown (250 g),Spinach - Hydroponically Grown (250 g),52,67,200 g - 250 g,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:47.820111Z,2025-01-11T10:51:47.820111Z
P5573,Green Zucchini,Green Zucchini,89,111,250 g,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:47.821113Z,2025-01-11T10:51:47.821113Z
P1594,Cauliflower - Organically grown (Ful Gobhi),Cauliflower - Organically grown (Ful Gobhi),21,28,1 piece (200 g - 250 g),Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:47.821113Z,2025-01-11T10:51:47.821113Z
P4913,Organic English Cucumber,Organic English Cucumber,21,28,1 piece (300 g - 400 g),Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:47.821113Z,2025-01-11T10:51:47.821113Z
P8911,Brown Chana Sprouts,Brown Chana Sprouts,62,84,1 unit (150 g - 200 g),Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:47.822110Z,2025-01-11T10:51:47.822110Z
P1747,Chenopodium (Bathua),Chenopodium (Bathua),34,47,500 g,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:47.822110Z,2025-01-11T10:51:47.822110Z
P7570,Mint Leaves (Pudina),Mint Leaves (Pudina),93,128,1 box,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:47.823110Z,2025-01-11T10:51:47.823110Z
P1243,Yam,Yam,39,70,150 g - 160 g,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:47.823110Z,2025-01-11T10:51:47.823110Z
P0832,Veggie Salad Mix,Veggie Salad Mix,19,24,250 g,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:47.824112Z,2025-01-11T10:51:47.824112Z
P3379,Baby Spinach Hydroponically Grown,Baby Spinach Hydroponically Grown,18,22,100 g,Baby Products,Baby & Toddler Toys,Johnson's Baby,/api/placeholder/200/200,true,2025-01-11T10:51:47.824112Z,2025-01-11T10:51:47.824112Z
P9553,Leek,Leek,39,70,250 g,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:47.824112Z,2025-01-11T10:51:47.824112Z
P1968,Sangria Combo,Sangria Combo,43,80,250 g,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:47.825110Z,2025-01-11T10:51:47.825110Z
P8502,Basil Leaves + Lemon + Fresh Mint Leaves - without roots Combo,Basil Leaves + Lemon + Fresh Mint Leaves - without roots Combo,103,400,100 g,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:47.825110Z,2025-01-11T10:51:47.825110Z
P9306,Basil Leaves + Lemon + Mint Leaves Bunch - With roots Combo,Basil Leaves + Lemon + Mint Leaves Bunch - With roots Combo,29,39,200 g,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:47.826110Z,2025-01-11T10:51:47.826110Z
P1989,Basil Leaves - Hydroponically Grown + Lemon + Fresh Mint Leaves - without roots Combo,Basil Leaves - Hydroponically Grown + Lemon + Fresh Mint Leaves - without roots Combo,50,67,100 g + 250 g - 300 g,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:47.826110Z,2025-01-11T10:51:47.826110Z
P9231,Basil Leaves - Hydroponically Grown + Lemon + Mint Leaves Bunch - With roots Combo,Basil Leaves - Hydroponically Grown + Lemon + Mint Leaves Bunch - With roots Combo,278,377,2 pieces (300 g - 400 g) + 2 pieces (240 g - 340 g) + 250 g - 300 g,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:47.827116Z,2025-01-11T10:51:47.827116Z
P2530,Mustard Leaves (Sarso Saag),Mustard Leaves (Sarso Saag),93,182,50 g + 250 g - 300 g + 100 g,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:47.827116Z,2025-01-11T10:51:47.827116Z
P1801,Lemongrass,Lemongrass,87,114,50 g + 250 g - 300 g + 100 g,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:47.828112Z,2025-01-11T10:51:47.828112Z
P2107,Hara Chana Saag,Hara Chana Saag,125,232,25 g + 250 g - 300 g + 100 g,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:47.828112Z,2025-01-11T10:51:47.828112Z
P8434,Basil Leaves,Basil Leaves,120,164,25 g + 250 g - 300 g + 100 g,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:47.829111Z,2025-01-11T10:51:47.829111Z
P2337,Bottle Gourd - Organically Grown,Bottle Gourd - Organically Grown,28,80,500 g,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:47.829111Z,2025-01-11T10:51:47.829111Z
P5668,Celery,Celery,25,33,100 g,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:47.829111Z,2025-01-11T10:51:47.829111Z
P1825,Bok Choy,Bok Choy,17,85,200 g,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:47.830111Z,2025-01-11T10:51:47.830111Z
P4644,Bitter Gourd - Organically grown (Karela),Bitter Gourd - Organically grown (Karela),37,47,50 g,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:47.830111Z,2025-01-11T10:51:47.830111Z
P1905,Pumpkin Soup - Combo,Pumpkin Soup - Combo,60,76,1 piece (400 g - 600 g),Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:47.831111Z,2025-01-11T10:51:47.831111Z
P0323,Cremini Mushroom,Cremini Mushroom,67,84,250 g,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:47.831111Z,2025-01-11T10:51:47.831111Z
P5720,Yellow Cherry Tomato,Yellow Cherry Tomato,66,86,500 g,Grocery & Food,Fresh Vegetables,Fresho,/api/placeholder/200/200,true,2025-01-11T10:51:47.831111Z,2025-01-11T10:51:47.831111Z
